rank,front,meaning,meaning_selection,frequency,wordfreq_zipf,legacy_agrees,kaikki_agrees,freedict_agrees,readurdu_agrees,omw_agrees,tufs_entry,tufs_omw_agrees,independent_semantic_sources,overlap_terms,status
400,fête,party; festival; celebration,freedict,187.12699999999998,4.95,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""celebr|festival|party"", ""kaikki"": ""party"", ""omw"": ""celebr|party""}",verified_strong
401,long,long,freedict,186.99099999999999,5.31,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""long"", ""kaikki"": ""long"", ""omw"": ""long""}",verified_strong
402,préparer,prepare,freedict,186.53699999999995,4.69,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""prepare"", ""kaikki"": ""prepare"", ""omw"": ""prepare""}",verified_strong
403,jeter,spit; throw,freedict,186.07700000000003,4.50,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""spit|throw"", ""kaikki"": ""throw"", ""omw"": ""spit|throw""}",verified_strong
404,joli,pretty,freedict,186.041,4.53,False,True,True,False,False,True,False,kaikki,"{""freedict"": ""pretty"", ""kaikki"": ""pretty""}",verified
405,derrière,behind; rear; back; backside,explicit_high_risk_review,185.88,5.16,False,True,True,False,True,True,False,freedict|kaikki|omw,"{""freedict"": ""behind"", ""kaikki"": ""backside|behind|rear"", ""omw"": ""back|backside|behind|rear""}",verified_explicit_review
406,presque,almost; nearly,explicit_high_risk_review,185.32,5.23,False,True,True,False,True,False,False,freedict|kaikki|omw,"{""freedict"": ""almost|nearly"", ""kaikki"": ""almost"", ""omw"": ""almost|nearly""}",verified_explicit_review
407,marier,wed; marry; be married; get married,freedict,184.208,4.24,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""get|marr|marry|wed"", ""kaikki"": ""get|marr|marry|wed"", ""omw"": ""get|marr|marry|wed""}",verified_strong
408,numéro,number; numeral,freedict,184.183,5.03,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""number|numeral"", ""kaikki"": ""number"", ""omw"": ""number|numeral""}",verified_strong
409,gentil,kind; nice; gentle; sweet,explicit_high_risk_review,184.0,4.56,False,True,True,False,True,False,False,freedict|kaikki|omw,"{""freedict"": ""gentle|kind|sweet"", ""kaikki"": ""kind|sweet"", ""omw"": ""gentle|sweet""}",verified_explicit_review
410,secret,secret,freedict,183.674,4.83,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""secret"", ""kaikki"": ""secret"", ""omw"": ""secret""}",verified_strong
411,capitaine,captain,freedict,183.49699999999999,4.78,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""captain"", ""kaikki"": ""captain"", ""omw"": ""captain""}",verified_strong
412,raconter,tell; relate; narrate,freedict,182.96,4.46,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""narrate|relate|tell"", ""kaikki"": ""narrate|tell"", ""omw"": ""narrate|tell""}",verified_strong
413,accepter,take; accept; receive; take in,freedict,182.65200000000002,4.66,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""accept|receive|take"", ""kaikki"": ""accept"", ""omw"": ""accept|receive|take""}",verified_strong
414,service,service; department; duty; favor; set (of dishes/cutlery),explicit_high_risk_review,182.418,5.42,False,True,True,False,True,False,False,freedict|kaikki|omw,"{""freedict"": ""favor"", ""kaikki"": ""cutlery|service"", ""omw"": ""depart|duty|favor|service|set""}",verified_explicit_review
415,tourner,turn; switch; turn on; turn around,freedict,181.08600000000004,4.68,False,False,True,False,True,True,False,omw,"{""freedict"": ""around|switch|turn"", ""omw"": ""around|switch|turn""}",verified
416,ressembler,resemble; be similar,freedict,179.89399999999998,3.93,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""resemble|similar"", ""kaikki"": ""resemble|similar"", ""omw"": ""resemble|similar""}",verified_strong
417,guerre,war,freedict,179.873,5.42,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""war"", ""kaikki"": ""war"", ""omw"": ""war""}",verified_strong
418,livre,book; pound,freedict,178.263,5.26,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""book|pound"", ""kaikki"": ""book"", ""omw"": ""book|pound""}",verified_strong
419,moyen,means; way; method; average; medium; middle,explicit_high_risk_review,178.184,5.29,False,True,True,False,True,False,False,freedict|kaikki|omw,"{""freedict"": ""mean|medium"", ""kaikki"": ""average|mean|middle"", ""omw"": ""average|mean|medium|middle|way""}",verified_explicit_review
420,noir,black; dark; Black person (noun use),explicit_high_risk_review,177.139,5.13,False,True,True,False,True,True,False,freedict|kaikki|omw,"{""freedict"": ""black"", ""kaikki"": ""black|dark"", ""omw"": ""black|dark""}",verified_explicit_review
421,apporter,bring; fetch,freedict,176.75199999999998,4.60,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""bring|fetch"", ""kaikki"": ""bring"", ""omw"": ""bring|fetch""}",verified_strong
422,ordre,order,freedict,176.551,5.29,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""order"", ""kaikki"": ""order"", ""omw"": ""order""}",verified_strong
423,lieu,place; location; site,explicit_high_risk_review,175.769,5.57,False,True,True,False,True,True,False,freedict|kaikki|omw,"{""freedict"": ""place"", ""kaikki"": ""place"", ""omw"": ""location|place|site""}",verified_explicit_review
424,pied,foot; a unit of measure equal to 32.5 centimetres,kaikki,175.32299999999998,5.04,False,True,False,False,True,True,False,omw,"{""kaikki"": ""centimetr|equal|foot|measure|unit"", ""omw"": ""equal|foot|unit""}",verified
425,haut,top; high; tall; lofty,freedict,174.20800000000003,5.35,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""high|lofty|tall|top"", ""kaikki"": ""high|tall|top"", ""omw"": ""high|lofty|tall|top""}",verified_strong
426,protéger,keep; guard; protect; look after,freedict,173.932,4.76,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""after|guard|keep|look|protect"", ""kaikki"": ""protect"", ""omw"": ""after|guard|keep|look|protect""}",verified_strong
427,coucher,to put to bed; lie down; go to bed; sleep; bedding,explicit_high_risk_review,172.89000000000001,4.56,False,True,True,False,True,False,False,freedict|kaikki|omw,"{""freedict"": ""bed|put"", ""kaikki"": ""bedd|sleep"", ""omw"": ""bed|down|put""}",verified_explicit_review
428,enlever,to remove; take off; take away; kidnap/abduct,explicit_high_risk_review,172.38299999999998,4.48,False,True,True,False,True,True,False,freedict|kaikki|omw,"{""freedict"": ""away|off|remove"", ""kaikki"": ""abduct|kidnap|off"", ""omw"": ""abduct|away|kidnap|off|remove|take""}",verified_explicit_review
429,pays,land; country,freedict,171.263,5.79,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""country|land"", ""kaikki"": ""country"", ""omw"": ""country|land""}",verified_strong
430,retour,return,freedict,170.965,5.31,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""return"", ""kaikki"": ""return"", ""omw"": ""return""}",verified_strong
431,suffire,suffice,freedict,169.445,3.63,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""suffice"", ""kaikki"": ""suffice"", ""omw"": ""suffice""}",verified_strong
432,découvrir,uncover; discover,freedict,169.17600000000002,4.80,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""discover|uncover"", ""kaikki"": ""discover|uncover"", ""omw"": ""discover|uncover""}",verified_strong
433,bas,low; foot; bottom; stocking,freedict,168.367,5.39,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""bottom|foot|low|stock"", ""kaikki"": ""low|stock"", ""omw"": ""bottom|foot|low|stock""}",verified_strong
434,prison,cell; gaol; jail; prison,freedict,168.19,4.95,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""cell|gaol|jail|prison"", ""kaikki"": ""prison"", ""omw"": ""cell|gaol|jail|prison""}",verified_strong
435,bientôt,soon,freedict,168.171,5.05,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""soon"", ""kaikki"": ""soon"", ""omw"": ""soon""}",verified_strong
436,envie,envy; jealousy,freedict,167.709,5.19,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""envy|jealousy"", ""kaikki"": ""envy"", ""omw"": ""envy|jealousy""}",verified_strong
437,instant,moment; instant,freedict,167.53799999999998,4.97,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""instant|moment"", ""kaikki"": ""instant|moment"", ""omw"": ""instant|moment""}",verified_strong
438,tour,turn; round; tour; tower,explicit_high_risk_review,166.446,5.37,False,False,False,False,True,False,False,omw,"{""omw"": ""round|tour|tower|turn""}",verified_explicit_review
439,ainsi,so; such; thus; that way,freedict,166.187,5.79,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""so|such|thus|way"", ""kaikki"": ""thus|way"", ""omw"": ""so|such|thus|way""}",verified_strong
440,sérieux,staid; earnest; serious,freedict,166.041,4.98,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""earnest|seriou|staid"", ""kaikki"": ""seriou"", ""omw"": ""earnest|seriou|staid""}",verified_strong
441,content,pleased; contented; satisfied,freedict,166.019,4.74,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""content|pleas|satisf"", ""kaikki"": ""content|pleas|satisf"", ""omw"": ""content|pleas|satisf""}",verified_strong
442,peine,ache; pain; grief; effort,freedict,165.912,5.23,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""ache|effort|grief|pain"", ""kaikki"": ""effort|pain"", ""omw"": ""ache|effort|grief|pain""}",verified_strong
443,détester,dislike,freedict,165.83099999999993,3.72,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""dislike"", ""kaikki"": ""dislike"", ""omw"": ""dislike""}",verified_strong
444,disparaître,disappear,freedict,165.37400000000005,4.34,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""disappear"", ""kaikki"": ""disappear"", ""omw"": ""disappear""}",verified_strong
445,ignorer,ignore; leave out of account,freedict,165.257,4.16,False,True,True,False,False,False,False,kaikki,"{""freedict"": ""account|ignore|leave|out"", ""kaikki"": ""ignore""}",verified
446,autant,such; such a; that much; that kind of,freedict,165.158,5.42,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""kind|much|such"", ""kaikki"": ""much"", ""omw"": ""much""}",verified_strong
447,carte,map; card; menu,freedict,164.402,5.06,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""card|map|menu"", ""kaikki"": ""card|map|menu"", ""omw"": ""card|map|menu""}",verified_strong
448,terminer,end; stop; finish; terminate,freedict,164.23399999999995,4.38,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""end|finish|stop|terminate"", ""kaikki"": ""end|finish|terminate"", ""omw"": ""end|finish|stop|terminate""}",verified_strong
449,facile,easy; simple,freedict,163.84799999999998,5.10,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""easy|simple"", ""kaikki"": ""easy|simple"", ""omw"": ""easy|simple""}",verified_strong
450,difficile,hard; difficult; inconvenient,freedict,163.519,5.17,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""difficult|hard|inconvenient"", ""kaikki"": ""difficult"", ""omw"": ""difficult|hard|inconvenient""}",verified_strong
451,meurtre,murder,kaikki,161.592,4.52,False,True,False,False,True,False,False,omw,"{""kaikki"": ""murder"", ""omw"": ""murder""}",verified
452,présenter,offer; tender; present; introduce,freedict,161.30500000000004,4.78,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""introduce|offer|tender"", ""kaikki"": ""present"", ""omw"": ""introduce|offer""}",verified_strong
453,descendre,exit; go out; descend; get off,freedict,160.545,4.30,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""descend|exit|get|go|off|out"", ""kaikki"": ""descend|go"", ""omw"": ""descend|get|go|off|out""}",verified_strong
454,route,way; road; route; track,freedict,160.186,5.17,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""road|route|track|way"", ""kaikki"": ""road|route|way"", ""omw"": ""road|route|track|way""}",verified_strong
455,frapper,hit; beat; catch; knock,freedict,159.649,4.31,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""beat|catch|hit|knock"", ""kaikki"": ""knock"", ""omw"": ""hit|knock""}",verified_strong
456,compte,account,freedict,159.28799999999998,5.62,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""account"", ""kaikki"": ""account"", ""omw"": ""account""}",verified_strong
457,pièce,bit; lump; room; piece,freedict,159.209,4.99,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""bit|lump|piece|room"", ""kaikki"": ""piece"", ""omw"": ""bit|piece|room""}",verified_strong
458,offrir,bid; give; offer; donate,freedict,159.188,4.73,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""bid|donate|give|offer"", ""kaikki"": ""give"", ""omw"": ""bid|donate|give|offer""}",verified_strong
459,sujet,theme; topic; subject,freedict,159.169,5.28,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""subject|theme|topic"", ""kaikki"": ""subject"", ""omw"": ""subject|theme|topic""}",verified_strong
460,faute,"fault, blame; error, mistake; wrong, misdemeanor",kaikki,159.02599999999998,4.98,False,True,False,False,True,False,False,omw,"{""kaikki"": ""blame|error|fault|misdemeanor|mistake|wrong"", ""omw"": ""blame|error|fault|mistake|wrong""}",verified
461,conduire,lead; guide; steer; conduct,freedict,158.666,4.56,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""conduct|guide|lead|steer"", ""kaikki"": ""conduct|lead"", ""omw"": ""conduct|guide|lead|steer""}",verified_strong
462,choix,choice; election,freedict,158.563,5.31,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""choice|election"", ""kaikki"": ""choice"", ""omw"": ""choice""}",verified_strong
463,esprit,mind; spirit,freedict,157.747,5.13,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""mind|spirit"", ""kaikki"": ""mind|spirit"", ""omw"": ""mind|spirit""}",verified_strong
464,bizarre,odd; weird; bizarre,freedict,157.07600000000002,4.73,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""bizarre|odd|weird"", ""kaikki"": ""bizarre|odd"", ""omw"": ""bizarre|odd|weird""}",verified_strong
465,vérifier,audit; check; verify; supervise,freedict,157.04199999999997,4.59,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""audit|check|supervise|verify"", ""kaikki"": ""verify"", ""omw"": ""audit|check|supervise|verify""}",verified_strong
466,dollar,dollar,freedict,156.782,4.02,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""dollar"", ""kaikki"": ""dollar"", ""omw"": ""dollar""}",verified_strong
467,parfois,sometimes; several times,freedict,156.18,5.27,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""several|sometim|time"", ""kaikki"": ""sometim"", ""omw"": ""sometim|time""}",verified_strong
468,flic,police officer; copper; pig; rozzer,kaikki,155.899,4.05,False,True,False,False,True,False,False,omw,"{""kaikki"": ""copper|officer|pig|police|rozzer"", ""omw"": ""copper|pig""}",verified
469,ensuite,so; next; then; thus,freedict,155.364,5.35,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""next|so|then|thus"", ""kaikki"": ""then"", ""omw"": ""next|so|then""}",verified_strong
470,verre,glass,freedict,155.088,4.75,False,True,True,False,True,True,False,kaikki|omw,"{""freedict"": ""glas"", ""kaikki"": ""glas"", ""omw"": ""glas""}",verified_strong
471,seconde,second,freedict,155.063,5.09,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""second"", ""kaikki"": ""second"", ""omw"": ""second""}",verified_strong
472,plaisir,fun; pleasure,freedict,155.013,5.15,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""fun|pleasure"", ""kaikki"": ""pleasure"", ""omw"": ""fun|pleasure""}",verified_strong
473,pire,worse,freedict,154.71099999999998,5.10,False,True,True,False,True,False,False,kaikki|omw,"{""freedict"": ""worse"", ""kaikki"": ""worse"", ""omw"": ""worse""}",verified_strong
474,d'abord,just; first; indeed; rather,freedict,154.047,5.18,False,False,True,False,True,False,False,omw,"{""freedict"": ""first|inde|just|rather"", ""omw"": ""first""}",verified
