rank,front,meaning,meaning_selection,frequency,wordfreq_zipf,legacy_agrees,kaikki_agrees,freedict_agrees,readurdu_agrees,omw_agrees,tufs_entry,tufs_omw_agrees,independent_semantic_sources,overlap_terms,status
367,محسوس,"felt, sensed, perceived",kaikki,4501,5.12,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""felt|perceiv|sens"", ""readurdu"": ""felt|perceiv|sens""}",verified
368,ہمیشہ,ever; always; eternal,kaikki,4495,5.48,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""alway|eternal|ever"", ""readurdu"": ""alway""}",verified
369,سیاست,policy; politics; jurisdiction,kaikki,4487,5.59,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""jurisdiction|policy|politic"", ""readurdu"": ""policy|politic""}",verified
370,دہشت,"awe; alarm, panic; terror, fear",kaikki,4471,5.59,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""alarm|awe|fear|panic|terror"", ""readurdu"": ""terror""}",verified
371,فن,"art, craft, skill; trick, deception, artifice",kaikki,4415,4.97,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""art|artifice|craft|deception|skill|trick"", ""readurdu"": ""art|skill""}",verified
372,میاں,"person; husband; mister, sir",kaikki,4410,5.42,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""husband|mister|sir"", ""readurdu"": ""husband|mister|sir""}",verified
373,آمدنی,"arrival, coming; gross income, earning; revenue (of a business)",kaikki,4405,4.65,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""arrival|busines|coming|earn|gros|income|revenue"", ""readurdu"": ""arrival|busines|coming|earn|gros|income|revenue""}",verified
374,شادی,"wedding, marriage",kaikki,4404,5.39,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""marriage|wedd"", ""readurdu"": ""marriage|wedd""}",verified
375,ضرور,"of course; surely, definitely",kaikki,4357,5.38,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""course|definitely|surely"", ""readurdu"": ""course|definitely|surely""}",verified
376,انتہائی,"extreme, utmost, excessive",kaikki,4344,5.21,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""excessive|extreme|utmost"", ""readurdu"": ""excessive|extreme|utmost""}",verified
377,پہلا,first,kaikki,4343,5.24,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""first"", ""readurdu"": ""first""}",verified
378,کپتان,captain; skipper,kaikki,4284,5.02,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""captain|skipper"", ""readurdu"": ""captain""}",verified
379,عدالت,justice; court; courtroom,kaikki,4282,5.63,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""court|courtroom|justice"", ""readurdu"": ""court""}",verified
380,اچھا,ok; aha; aim,kaikki,4277,5.28,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""aha|aim|ok"", ""readurdu"": ""aha|ok""}",verified
381,راہ,"route; path, way; manner, mode, fashion",kaikki,4273,5.31,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""fashion|manner|mode|path|route|way"", ""readurdu"": ""fashion|manner|mode|path|route|way""}",verified
382,مسلمان,Muslim,kaikki,4269,5.47,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""muslim"", ""readurdu"": ""muslim""}",verified
383,ملاقات,"rendezvous; meeting, visit; encounter (an unexpected visit etc.)",kaikki,4248,5.43,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""encounter|etc|meet|rendezvou|unexpect|visit"", ""readurdu"": ""meet""}",verified
384,جانا,"to go, to leave",kaikki,4208,5.35,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""go|leave"", ""readurdu"": ""go|leave""}",verified
385,عزیز,"dear, loved; a loved one, dear one; a male given name, Aziz",kaikki,4172,5.11,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""aziz|dear|given|loved|male|name"", ""readurdu"": ""aziz|dear|given|loved|male|name""}",verified
386,سفر,"travel, trip, journey, voyage",kaikki,4124,5.37,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""journey|travel|trip|voyage"", ""readurdu"": ""journey|travel""}",verified
387,نو,new; nine,kaikki,4111,5.18,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""new|nine"", ""readurdu"": ""new|nine""}",verified
388,اول,"first; foremost, primary",kaikki,4104,5.08,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""first|foremost|primary"", ""readurdu"": ""first|foremost|primary""}",verified
389,اہمیت,importance,kaikki,4087,5.25,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""importance"", ""readurdu"": ""importance""}",verified
390,پسند,like; choice,kaikki,4071,5.42,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""choice|like"", ""readurdu"": ""choice|like""}",verified
391,جنوبی,southern,kaikki,4065,5.28,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""southern"", ""readurdu"": ""southern""}",verified
392,جسم,body,kaikki,4051,5.16,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""body"", ""readurdu"": ""body""}",verified
393,کون,who?,explicit_high_risk_review,4047,5.37,False,False,False,False,False,True,False,,{},verified_explicit_review
394,سلسلہ,"series; way; method; chain, shackle",kaikki,3996,5.41,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""chain|method|sery|shackle|way"", ""readurdu"": ""chain|sery|shackle""}",verified
395,یوں,thus; actually,kaikki,3984,5.36,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""actually|thus"", ""readurdu"": ""actually|thus""}",verified
396,فوری,"immediate, urgent, prompt, rapid, instantaneous, instant",kaikki,3970,5.04,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""immediate|instant|instantaneou|prompt|rapid|urgent"", ""readurdu"": ""immediate|instant|instantaneou|prompt|rapid|urgent""}",verified
397,اکثر,"often, frequently; usually, for the most part",kaikki,3968,5.29,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""frequently|most|often|part|usually"", ""readurdu"": ""often""}",verified
398,ہدایت,guidance; the truth; instruction,kaikki,3957,5.29,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""guidance|instruction|truth"", ""readurdu"": ""guidance|instruction|truth""}",verified
399,زلزلہ,"earthquake, seism",kaikki,3950,4.26,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""earthquake|seism"", ""readurdu"": ""earthquake|seism""}",verified
400,بینک,bank,kaikki,3945,5.15,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""bank"", ""readurdu"": ""bank""}",verified
401,ساحل,"coast, shore; a female given name",kaikki,3944,4.48,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""coast|female|given|name|shore"", ""readurdu"": ""coast|shore""}",verified
402,چیز,thing (ie. object; item),kaikki,3927,5.48,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""ie|item|object"", ""readurdu"": ""ie|item|object""}",verified
403,پورا,"complete; fulfilled; whole, entire",kaikki,3917,5.39,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""complete|entire|fulfill|whole"", ""readurdu"": ""complete|entire|fulfill|whole""}",verified
404,امیدوار,"hopeful; expectant; candidate, contestant (in an election or examination etc.)",kaikki,3915,5.19,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""candidate|contestant|election|etc|examin|expectant|hopeful"", ""readurdu"": ""candidate""}",verified
405,بس,bus; stem; enough,kaikki,3911,5.39,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""bus|enough|stem"", ""readurdu"": ""bus|enough""}",verified
406,طاقت,strength; power; ability,explicit_high_risk_review,3910,5.22,False,True,False,True,False,False,False,kaikki|readurdu,"{""kaikki"": ""ability"", ""readurdu"": ""power|strength""}",verified_explicit_review
407,ذمہ,responsibility; obligation; charge,explicit_high_risk_review,3907,5.26,False,True,False,True,False,False,False,kaikki|readurdu,"{""kaikki"": ""oblig"", ""readurdu"": ""charge|responsibility""}",verified_explicit_review
408,فائدہ,use; gain; profit,kaikki,3899,5.16,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""gain|profit"", ""readurdu"": ""profit""}",verified
409,ہاں,yes,kaikki,3878,5.39,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""yes"", ""readurdu"": ""yes""}",verified
410,آبادی,population; settlement,kaikki,3877,5.19,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""popul|settle"", ""readurdu"": ""popul|settle""}",verified
411,کارروائی,"measure; management; procedure, conduct, action, process, proceeding, investigation",kaikki,3877,5.18,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""action|conduct|investig|manage|measure|procedure|proceed|proces"", ""readurdu"": ""action""}",verified
412,آواز,"voice; report, fame; sound, noise",kaikki,3869,5.37,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""fame|noise|report|sound|voice"", ""readurdu"": ""sound|voice""}",verified
413,حقوق,plural of حَق (haq): rights,kaikki,3860,5.31,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""haq|right"", ""readurdu"": ""haq|right""}",verified
414,دنوں,"oblique plural of دِن (din, “day”)",kaikki,3852,5.09,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""day|din|oblique"", ""readurdu"": ""day|din|oblique""}",verified
415,جدید,"modern, recent",kaikki,3849,5.26,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""modern|recent"", ""readurdu"": ""modern""}",verified
416,ارب,billion,kaikki,3838,5.24,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""billion"", ""readurdu"": ""billion""}",verified
417,ذرائع,sources; means; resources,explicit_high_risk_review,3816,5.38,False,False,False,True,False,False,False,readurdu,"{""readurdu"": ""mean|sourc""}",verified_explicit_review
418,عرب,Arab,kaikki,3808,5.55,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""arab"", ""readurdu"": ""arab""}",verified
419,جاوید,"eternal, undying, everlasting, perpetual; a male given name, Javed, Jawed, or Jaweed, from Persian",kaikki,3792,5.06,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""eternal|everlast|given|javed|jawe|jawed|male|name|perpetual|persian|undy"", ""readurdu"": ""eternal|everlast|given|javed|jawe|jawed|male|name|perpetual|persian|undy""}",verified
420,خدا,God; lord; husband,kaikki,3792,5.74,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""god|husband|lord"", ""readurdu"": ""god""}",verified
421,حملے,direct plural; oblique/vocative singular,kaikki,3788,5.28,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""direct|oblique|vocative"", ""readurdu"": ""direct""}",verified
422,اقوام,plural of قَوم (qaum),kaikki,3776,5.26,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""qaum"", ""readurdu"": ""qaum""}",verified
423,دورہ,visit; tour; round; attack/fit (different senses),explicit_high_risk_review,3747,5.07,False,False,False,True,False,False,False,readurdu,"{""readurdu"": ""round""}",verified_explicit_review
424,بالکل,"absolutely (quite, wholly, at all, clearly)",kaikki,3733,5.17,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""absolutely|all|clearly|quite|wholly"", ""readurdu"": ""absolutely""}",verified
425,جسے,whom; which; to whom/which,explicit_high_risk_review,3730,5.47,False,False,False,False,False,False,False,,{},verified_explicit_review
426,دینا,"to let; to deliver; to give, to grant",kaikki,3718,5.39,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""deliver|give|grant|let"", ""readurdu"": ""deliver|give|grant|let""}",verified
427,محنت,"hardship; toil, labour; hard work, effort",kaikki,3718,5.18,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""effort|hard|hardship|labour|toil|work"", ""readurdu"": ""hard|work""}",verified
428,مرکزی,central,kaikki,3714,5.31,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""central"", ""readurdu"": ""central""}",verified
429,بنیاد,"principle; foundation, basis",kaikki,3711,5.42,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""basi|found|principle"", ""readurdu"": ""basi|found|principle""}",verified
430,والدین,parents,kaikki,3671,4.87,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""parent"", ""readurdu"": ""parent""}",verified
431,اجازت,"leave; consent; permission, authorisation, clearance",kaikki,3665,5.22,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""authoris|clearance|consent|leave|permission"", ""readurdu"": ""permission""}",verified
432,واقع,located; situated,kaikki,3664,5.32,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""locat|situat"", ""readurdu"": ""locat|situat""}",verified
433,شام,"evening, night; Syria (a country in West Asia in the Middle East); Levant (a cultural region of West Asia consisting of the eastern Mediterranean countries, i.e. Syria, Lebanon, Israel, Palestine, Jordan and Cyprus)",kaikki,3652,5.46,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""asia|consist|country|cultural|cypru|east|eastern|even|israel|jordan|lebanon|levant"", ""readurdu"": ""even""}",verified
434,جیت,"victory, win",kaikki,3645,5.09,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""victory|win"", ""readurdu"": ""victory|win""}",verified
435,گفتگو,conversation; discussion; dialogue,explicit_high_risk_review,3631,5.25,False,True,False,True,False,False,False,kaikki|readurdu,"{""kaikki"": ""dialogue"", ""readurdu"": ""convers""}",verified_explicit_review
436,تیل,oil,explicit_high_risk_review,3626,4.82,False,True,False,False,False,False,False,kaikki,"{""kaikki"": ""oil""}",verified_explicit_review
437,از,"from, by",kaikki,3598,5.32,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""by|from"", ""readurdu"": ""by|from""}",verified
438,مقدار,"amount, quantity",kaikki,3598,4.88,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""amount|quantity"", ""readurdu"": ""amount|quantity""}",verified
439,ملکوں,"oblique plural of مُلْک (mulk, “country, land”)",kaikki,3598,4.66,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""country|land|mulk|oblique"", ""readurdu"": ""country|land|mulk|oblique""}",verified
440,عالم,wise; world; doctor,kaikki,3594,5.39,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""doctor|wise|world"", ""readurdu"": ""wise|world""}",verified
441,عورت,wife; woman; pudendum,kaikki,3593,5.38,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""pudendum|wife|woman"", ""readurdu"": ""pudendum|wife|woman""}",verified
442,آئندہ,"the future; coming, future",kaikki,3591,4.84,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""coming"", ""readurdu"": ""coming""}",verified
443,دوسرا,"doosra; second; other, another",kaikki,3591,5.26,False,True,False,True,False,True,False,readurdu,"{""kaikki"": ""another|doosra|other|second"", ""readurdu"": ""other|second""}",verified
444,طریقہ,"method; tariqa; manner, way",kaikki,3581,5.11,False,True,False,True,False,False,False,readurdu,"{""kaikki"": ""manner|method|tariqa|way"", ""readurdu"": ""manner|method|tariqa|way""}",verified
