rank,front,meaning,status,wordfreq_zipf,kaikki_entry,kaikki_semantic_support,kaikki_overlap_terms,readurdu_entry,readurdu_semantic_support,calima_exact_analyses,flags
1686,poupée,doll (object); A girl or woman,verified_strong,3.770,True,True,"doll,girl,object,woman",,,,
1687,sommeil,sleep,verified_strong,4.460,True,True,sleep,,,,
1688,sage,"a sage (person); good, well-behaved, not naughty; wise: prudent, cautious, and judicious",verified_strong,4.290,True,True,"behav,behaved,cautiou,cautious,good,judiciou,judicious,naughty,not,person",,,,
1689,total,total; perfect,verified_strong,4.960,True,True,"perfect,total",,,,
1690,améliorer,"to improve, better, ameliorate",verified_strong,4.660,True,True,"ameliorate,better,improve",,,,
1691,couille,"nut, ball, bollock (testicle)",verified_strong,3.560,True,True,"ball,bollock,nut,testicle",,,,
1692,opinion,"opinion (thought, estimation)",verified_strong,4.750,True,True,"estimation,opinion,thought",,,,
1693,repos,"rest, ease, repose",verified_strong,4.440,True,True,"ease,repose,rest",,,,
1694,maire,mayor,verified_strong,4.870,True,True,mayor,,,,
1695,sauvage,"feral; Amerindian; hermit, recluse",verified_strong,4.370,True,True,"amerindian,feral",,,,
1696,vote,vote,verified_strong,4.880,True,True,vote,,,,
1697,saigner,"to knife to death; to bleed, to be bleeding; to bleed, to drain blood from",verified_strong,3.430,True,True,"ble,bleed,bleeding,blood,death,drain,knife",,,,
1698,comportement,"behaviour/behavior, demeanour/demeanor",verified_strong,4.620,True,True,"behavior,behaviour,demeanor,demeanour",,,,
1699,ordonner,"to ordain; to prescribe (e.g. medicine); to prescribe, to order (give an order)",verified_strong,3.490,True,True,"e,g,give,medicine,ordain,order,prescribe",,,,
1700,geste,"gesture; move, motion; saga, especially a cycle of poems in the epic, literary style of the Middle Ages",verified_strong,4.460,True,True,"age,ages,cycle,epic,especially,gesture,in,literary,middle,motion",,,,
1701,douer,to endow (someone) (de with),verified_strong,1.830,True,True,"de,endow,someone",,,,
1702,valise,"eyebag; case, suitcase",verified_strong,3.990,True,True,"case,eyebag,suitcase",,,,
1703,compliquer,to elaborate; to complicate,verified_strong,3.570,True,True,"complicate,elaborate",,,,
1704,accueillir,"to host; to welcome, to accommodate",verified_strong,4.450,True,True,"accommodate,host,welcome",,,,
1705,période,"era; point, locus; period; as in interval of time",verified_strong,5.160,True,True,"era,in,interval,locu,locus,period,point,time",,,,
1706,rayon,radius; honeycomb; spoke (of wheel),verified_strong,4.300,True,True,"honeycomb,radiu,radius,spoke,wheel",,,,
1707,chauffeur,driver; stoker; fireman,verified_strong,4.250,True,True,"driver,fireman,stoker",,,,
1708,document,file; document,verified_strong,4.540,True,True,"document,file",,,,
1709,discussion,"debate, argument (a civil exchange of contradictory points of view); argument, (verbal) fight, row (a vivid, uncivil exchange of emotional points of view); conversation, discussion (an exchange of words neither contradictory nor conflictual)",verified_strong,4.620,True,True,"argument,civil,conflictual,contradictory,conversation,debate,discussion,emotional,exchange,fight",,,,
1710,frontière,"boundary, frontier, border",verified_strong,4.600,True,True,"border,boundary,frontier",,,,
1711,peinture,"paint; description, depiction",verified_strong,4.610,True,True,"depiction,description,paint",,,,
1712,hâte,haste; impatience,verified_strong,4.400,True,True,"haste,impatience",,,,
1713,humeur,"humour/humor (the liquid in the body); mental state, either temperamental or as temporary mood",verified_strong,4.380,True,True,"body,either,humor,humour,in,liquid,mental,mood,state,temperamental",,,,
1714,propriété,"property, attribute; property (something owned)",verified_strong,4.740,True,True,"attribute,own,owned,property,someth,something",,,,
1715,gratuit,"free of charge; gratuitous, for no reason",verified_strong,4.600,True,True,"charge,free,gratuitou,gratuitous,no,reason",,,,
1716,embêter,"to pick on someone; to bug, bother, annoy",verified_strong,3.570,True,True,"annoy,bother,bug,on,pick,someone",,,,
1717,pilote,driver (computing); pilot (miniature prototype); pilot (controller of vessel),verified_strong,4.520,True,True,"comput,computing,controller,driver,miniature,pilot,prototype,vessel",,,,
1718,signaler,"to signal; to highlight, to notify, to bring to attention, to identify",verified_strong,4.240,True,True,"attention,bring,highlight,identify,notify,signal",,,,
1719,témoigner,"to witness, to be a witness at or for; to demonstrate, show, or prove something",verified_strong,3.960,True,True,"at,demonstrate,prove,show,someth,something,witnes,witness",,,,
1720,débile,weak; retard,verified_strong,4.110,True,True,"retard,weak",,,,
1721,échec,check; failure,verified_strong,4.560,True,True,"check,failure",,,,
1722,gorge,gorge; breast; throat,verified_strong,4.330,True,True,"breast,gorge,throat",,,,
1723,réellement,really; genuinely; in fact,verified_strong,4.600,True,True,"fact,genuinely,in,really",,,,
1724,bye,bye,verified_strong,4.030,True,True,bye,,,,
1725,déconner,"to mess up, act up, malfunction; to talk rubbish, talk bollocks, kid, joke; to pull out, ""decunt"" (remove one's penis from a vagina)",verified_strong,3.680,True,True,"act,bollock,bollocks,decunt,joke,kid,malfunction,mes,mess,one'",,,,
1726,possibilité,possibility,verified_strong,4.770,True,True,possibility,,,,
1727,véhicule,vehicle,verified_strong,4.610,True,True,vehicle,,,,
1728,tâche,task; assignment,verified_strong,4.460,True,True,"assignment,task",,,,
1729,théâtre,a movie theater; theatre (venue for performing plays and drama; performing art form),verified_strong,4.850,True,True,"art,drama,form,movie,perform,performing,play,plays,theater,theatre",,,,
1730,option,option,verified_strong,4.540,True,True,option,,,,
1731,prise,grip; hold; a take,verified_strong,5.040,True,True,"grip,hold,take",,,,
1732,déchirer,"to tear; to rip up; to tear up emotionally; to kick arse, to kick ass, to kick butt, to rock, to rule",verified_strong,3.530,True,True,"arse,ass,butt,emotionally,kick,rip,rock,rule,tear,up",,,,
1733,gardien,guardian; babysitter; guard (someone who keeps guard of something),verified_strong,4.460,True,True,"babysitter,guard,guardian,keep,keeps,someone,someth,something",,,,
1734,allonger,to lay down; to lengthen; to stretch out,verified_strong,3.630,True,True,"down,lay,lengthen,out,stretch",,,,
1735,vider,"to gut (e.g. a fish); to empty, to empty out",verified_strong,3.890,True,True,"e,empty,fish,g,gut,out",,,,
1736,champion,champion,verified_strong,4.640,True,True,champion,,,,
1737,avaler,to believe; to support; to swallow,verified_strong,3.810,True,True,"believe,support,swallow",,,,
1738,exciter,to excite (to stir the emotions of),verified_strong,3.370,True,True,"emotion,emotions,excite,stir",,,,
1739,ambulance,ambulance (emergency vehicle),verified_strong,3.660,True,True,"ambulance,emergency,vehicle",,,,
1740,permission,permission; military leave,verified_strong,4.040,True,True,"leave,military,permission",,,,
1741,choc,"clash; episode; hit, strike",verified_strong,4.480,True,True,"clash,episode,hit,strike",,,,
1742,pari,"wager, bet; gamble, risk",verified_strong,4.120,True,True,"bet,gamble,risk,wager",,,,
1743,poil,hair (on the body); bristle (on a brush),verified_strong,4.230,True,True,"body,bristle,brush,hair,on",,,,
1744,escalier,"staircase; step, stair",verified_strong,4.210,True,True,"stair,staircase,step",,,,
1745,sain,healthy; in good health; healthful; beneficial to health of body or mind,verified_strong,4.060,True,True,"beneficial,body,good,health,healthful,healthy,in,mind",,,,
1746,chanceux,with good luck; fortunate,verified_strong,3.860,True,True,"fortunate,good,luck",,,,
1747,château,castle (fortified building or similar structure; winegrower's estate),verified_strong,4.720,True,True,"build,building,castle,estate,fortifi,fortified,similar,structure,winegrower',winegrower's",,,,
1748,essai,"try; assay; essay, composition of moderate length exploring a particular issue or subject",verified_strong,4.560,True,True,"assay,composition,essay,explor,exploring,issue,length,moderate,particular,subject",,,,
1749,qualité,quality,verified_strong,5.120,True,True,quality,,,,
1750,fromage,cheese,verified_strong,4.290,True,True,cheese,,,,
1751,mortel,deadly; mortal; wicked; cool; ace,verified_strong,3.930,True,True,"ace,cool,deadly,mortal,wick,wicked",,,,
1752,aile,"wings; side, wing, ala; sail (of a windmill)",verified_strong,4.200,True,True,"ala,sail,side,windmill,wing,wings",,,,
1753,pub,pub; Television ad or advert,verified_strong,4.490,True,True,"ad,advert,pub,television",,,,
1754,correct,"correct, right; passable, okay; OK, fine, alright",verified_strong,4.100,True,True,"alright,correct,fine,ok,okay,passable,right",,,,
1755,mentionner,to mention,verified_strong,3.980,True,True,mention,,,,
1756,couloir,"slipstream; corridor, hallway; aisle (in an airliner)",verified_strong,4.030,True,True,"airliner,aisle,corridor,hallway,in,slipstream",,,,
1757,soutien,support (physical); ellipsis of soutien-gorge; support (psychological/emotional),verified_strong,4.910,True,True,"ellipsi,ellipsis,emotional,gorge,physical,psychological,soutien,support",,,,
1758,avantage,advantage,verified_strong,4.700,True,True,advantage,,,,
1759,paradis,"Heaven; paradise (somewhere perfect); gods (The highest platform, or upper circle, in an auditorium)",verified_strong,4.440,True,True,"heaven,paradise,perfect,somewhere",,,,
1760,désir,desire,verified_strong,4.480,True,True,desire,,,,
1761,suicider,"to commit suicide, to kill oneself, suicide",verified_strong,3.730,True,True,"commit,kill,oneself,suicide",,,,
1762,modèle,"template; model, example, design",verified_strong,4.970,True,True,"design,example,model,template",,,,
1763,horreur,eyesore; horror (genre); horror (emotion),verified_strong,4.410,True,True,"emotion,eyesore,genre,horror",,,,
1764,quiconque,"anyone, whoever, whosoever",verified_strong,4.150,True,True,"anyone,whoever,whosoever",,,,
1765,divorce,divorce,verified_strong,4.160,True,True,divorce,,,,
1766,top,a signalling sound; beep; top; shirt or garment covering the upper body,verified_strong,4.830,True,True,top,,,,
1767,coupe,"cut; goblet, cup; cup (award; prize)",verified_strong,5.090,True,True,"award,cup,cut,goblet,prize",,,,
1768,réaction,reaction,verified_strong,4.680,True,True,reaction,,,,
1769,courageux,"courageous, brave, daring",verified_strong,3.990,True,True,"brave,courageou,courageous,dar,daring",,,,
1770,géant,giant,verified_strong,4.280,True,True,giant,,,,
1771,dette,debt,verified_strong,4.520,True,True,debt,,,,
1772,fortune,"fortune, wealth; fortune; fate, destiny; luck",verified_strong,4.410,True,True,"destiny,fate,fortune,luck,wealth",,,,
1773,transmettre,to transmit,verified_strong,4.120,True,True,transmit,,,,
1774,studio,"pied-à-terre, garçonnière; studio (artist's workshop, recording studio, one-room apartment, etc.)",verified_strong,4.470,True,True,"apartment,artist',artist's,etc,gar,onni,pied,re,record,recording",,,,
1775,serpent,snake,verified_strong,4.020,True,True,snake,,,,
1776,déclaration,"declaration (written or oral indication of a fact, opinion, or belief)",verified_strong,4.660,True,True,"belief,declaration,fact,indication,opinion,oral,written",,,,
1777,somme,packsaddle; sum; total; nap; doze; quick sleep,verified_strong,4.760,True,True,"doze,nap,packsaddle,quick,sleep,sum,total",,,,
1778,repérer,"to spot, to detect, to pick out; to map out, to mark, to reference; to get one's bearings, to work out where one is, to find one's way",verified_strong,3.870,True,True,"bearing,bearings,detect,find,get,map,mark,one',one's,out",,,,
1779,dessous,disadvantage; hidden agenda; underside; bottom,verified_strong,4.790,True,True,"agenda,disadvantage,hidden",,,,
1780,admirer,to admire,verified_strong,3.900,True,True,admire,,,,
1781,minuit,midnight,verified_strong,4.270,True,True,midnight,,,,
1782,atterrir,"to land (a plane, helicopter etc.)",verified_strong,3.530,True,True,"etc,helicopter,land,plane",,,,
1783,célibataire,a single (person who is single); single (without a life partner),verified_strong,4.200,True,True,"life,partner,person,single,without",,,,
1784,chiffre,figure; a number; monogram,verified_strong,4.630,True,True,"figure,monogram,number",,,,
1785,fer,iron; horseshoe; steel tip,verified_strong,4.820,True,True,"horseshoe,iron,steel,tip",,,,
1786,liquide,cash; liquid (said of money); liquid (class of consonant sounds),verified_strong,4.420,True,True,"cash,liquid,money,said",,,,
1787,émotion,emotion,verified_strong,4.320,True,True,emotion,,,,
1788,explication,explanation,verified_strong,4.430,True,True,explanation,,,,
1789,raccrocher,to cling (to); to hang up (end a phone call); to hang again; to hang back up,verified_strong,3.300,True,True,"again,back,call,cling,end,hang,phone,up",,,,
1790,opérer,to take place; to operate (on),verified_strong,3.990,True,True,"on,operate,place,take",,,,
1791,précieux,precious,verified_strong,4.300,True,True,"preciou,precious",,,,
1792,garage,garage,verified_strong,4.150,True,True,garage,,,,
1793,logique,logic,verified_strong,4.700,True,True,logic,,,,
1794,événement,event,verified_strong,4.660,True,True,event,,,,
1795,reine,queen (a female monarch); queen (a reproductive female animal in a hive),verified_strong,4.710,True,True,"animal,female,hive,in,monarch,queen,reproductive",,,,
1796,illégal,illegal; not permitted by law,verified_strong,4.060,True,True,"illegal,law,not,permitt,permitted",,,,
1797,désert,desert,verified_strong,4.310,True,True,desert,,,,
1798,conférence,conference; lecture; talk,verified_strong,4.750,True,True,"conference,lecture,talk",,,,
1799,département,department; département,verified_strong,4.870,True,True,"d,department,partement",,,,
1800,chut,shush (a request of silence),verified_strong,3.620,True,True,"request,shush,silence",,,,
1801,indice,"index; clue, hint, indication",verified_strong,4.370,True,True,"clue,hint,index,indication",,,,
1802,coach,"coach, trainer, instructor",verified_strong,4.290,True,True,"coach,instructor,trainer",,,,
