rank,front,meaning,wordfreq_zipf,semantic_support,kaikki_meaning,readurdu_meaning,word2word_meaning
1423,داعش,ISIS,4.76,Kaikki+ReadUrdu,"ISIS, ISIL, Daesh","ISIS, ISIL, Daesh",
1424,دبئی,Dubai,4.76,Kaikki+ReadUrdu,"the United Arab Emirates; Dubai (the capital city of Dubai emirate, United Arab Emirates)","Dubai (an emirate of the United Arab Emirates); Dubai (the capital city of Dubai emirate, United Arab Emirates); the United Arab Emirates",
1425,دروازہ,door,4.76,Kaikki+ReadUrdu+word2word,"door; gate; path, way","n. door; gate; porch; entrance | Platts: (fr. dar-wāz, 'gates (of a city) thrown back, or open'; and = dar, 'door or gate'+bāz, 'open,' qq.v.+aff. -a…",door; Open; Knock; DOOR; Stand
1426,راج,rule,4.76,Kaikki+ReadUrdu,"mason; builder; reign, rule","n. royalty, kingship; reign, rule; kingdom, empire, state | prefix A prefix which forms a large number of compound words and carries an adjectival meaning of the king or of the… | suffix A suffix which forms compound words and carries the meaning king or chief (e.g., مہاراج (mahā-rāj) great… | Platts: (fr. राजन्; cf. rājā), s.m. (used in comp.) King, prince, sovereign, chief, master; any principal object,…",
1427,سرزمین,land,4.76,Kaikki+ReadUrdu+word2word,"Earth; land, soil; country, territory, homeland","land, soil; Earth; country, territory, homeland",land; legend; arriving; flight; soil
1428,سکون,peace,4.76,Kaikki+ReadUrdu,"sukun; peace, tranquility","peace, tranquility",socializing; Alright; Be; comfort; social
1429,سینٹر,centre,4.76,Kaikki+ReadUrdu,"centre, center","centre, center",counter-spying; Regional; Cryptological; Oahu; delivering
1430,ضائع,wasted,4.76,Kaikki+ReadUrdu+word2word,"wasted; squandered; lost, destroyed; perished","adj. wasted; squandered; lost, destroyed; perished | Platts: (act. part. of ضيع 'to perish,' &c.), part. adj. Perishing, becoming lost or destroyed…",disposal; fully; standing; wasted; All
1431,عظمت,greatness,4.76,Kaikki+ReadUrdu+word2word,"dignity; glory, magnificence; grandeur, greatness; might","greatness, grandeur",magnitude; Will; greatness; symbolizes; mark
1432,مقیم,resident,4.76,Kaikki+ReadUrdu,resident,"n. resident | Platts: (act. part. of اقام 'to stop, rest, stay,' &c., iv of قام (for قوم) 'to stand,' &c.), part. adj. & s.m.…",Axis; high; price; Meanwhile; never
1433,نصیب,fortune,4.76,Kaikki+ReadUrdu,"fortune, destiny (see lot)","destiny, fortune",
1434,چاندی,silver,4.76,Kaikki+ReadUrdu+word2word,silver,"n. silver | Platts: s.f. Pure silver; plate; money; the crown of the head: — ćāṅdī-kā pahrā, s.m. A lucky moment: — ćāṅdī-kā…",silver; bullet; use; forge; necklace
1435,اسحاق,Isaac,4.75,Kaikki+ReadUrdu,"Ishaq, Isaac; a male given name, Ishaq, from Arabic إِسْحَاق (ʔisḥāq) [in turn from Hebrew יצחק], equivalent to English Isaac","name: Ishaq, Isaac; a male given name, Ishaq, from Arabic إِسْحَاق (ʔisḥāq) [in turn from Hebrew יצחק], equivalent to English… | Platts: prop. n. Isaac",
1436,تھوڑا,a little,4.75,Kaikki+ReadUrdu+word2word,"some, a little; small (amount of)","some, a little; small (amount of)",bit; little; LITTLE; Slide; unravel
1437,خاموشی,silence,4.75,Kaikki+ReadUrdu+word2word,silence,silence,Observe; silence; sentries; silently; remain
1438,سرگودھا,Sargodha,4.75,Kaikki+ReadUrdu,"Sargodha (a city in Sargodha district, Punjab, Pakistan)","Sargodha (a city in Sargodha district, Punjab, Pakistan)",
1439,سمجھنے,understand,4.75,ReadUrdu+word2word,,infinitive indirect of سَمَجْھنَا (samajhnā — to understand),understand; confusion; -you; concept; paradigm
1440,عروج,rise,4.75,Kaikki+ReadUrdu,"rise, success; ascent, ascension; rising (of the sun)","rise, zenith",climax; The; negotiations; days; three
1441,قبر,grave,4.75,Kaikki+ReadUrdu+word2word,"grave, tomb",grave,grave; then; Mother; willow; branch
1442,مرنے,die,4.75,ReadUrdu+word2word,,"oblique infinitive of مَرْنا (marnā — to die, to be dead) | also: plural infinitive of مَرْنا (marnā — to die, to be dead)",die; else; Understand; STARTED; WEARING
1443,ملازمت,job,4.75,Kaikki+ReadUrdu+word2word,"paying respect to a boss; employment, job, service, duty; waiting on, assiduity, diligence, close attendance","employment, job, service",job; employment; empowering; receive; thoroughly
1444,وزن,weight,4.75,Kaikki+ReadUrdu+word2word,"weight, weighing, measure, balance","n. weight, weighing, measure, balance | Platts: (inf. n. of وزن 'to weigh'), s.m. Weighing, weighment; telling (money, &c.) by just weight; — examining,…",weight; YOU; WEIGHT; SOME; THINK
1445,چینل,channel,4.75,ReadUrdu+word2word,,channel,waiting; CHANNEL; HAS; EVERY; CITY
1446,ہمت,courage,4.75,Kaikki+ReadUrdu+word2word,"courage, valour","courage, nerve",dare; dared; bold; courage; guts
1447,آدم,man,4.74,Kaikki+ReadUrdu,man; Adam,"n. man | name: Adam; a male given name, Adam | Platts: s.m. Adam, the first man; man (as in comp.): — ādam-ćashm, s.m. Lit. 'Having eyes like those of a man'; a…",baffled; primitive; Great; has; always
1448,اندرونی,inner,4.74,ReadUrdu+word2word,,"internal, inner",inner; circle; internal; numbers; Those
1449,انٹرویو,interview,4.74,ReadUrdu+word2word,,interview,JOB; BOSS; OF; INTERVIEWS; INTERVIEW
1450,بانی,founder,4.74,Kaikki+ReadUrdu,founder,"n. founder | Platts: s.f. Peculiar disposition or mental constitution; natural temper; profession, pretension; any property or…",
1451,بغاوت,rebellion,4.74,Kaikki+ReadUrdu,"treason; rebellion, revolt","rebellion, revolt",coup; The; stroke; final; Always
1452,رمضان,Ramadan,4.74,Kaikki+ReadUrdu,"a male given name, Ramzan or Ramazan, from Arabic; Ramadan (the holy ninth month of the Islamic lunar calendar, during which Muslims fast between the break of dawn until sunset; they also refrain from drinking liquids, smoking and having sexual relations)","name: Ramadan (the holy ninth month of the Islamic lunar calendar, during which Muslims fast between the break of…; a male given name, Ramzan or Ramazan, from Arabic | Platts: corr. ramjān (v.n. fr. رمض 'to become intensely heated or hot'), s.m…",
1453,سرخ,red,4.74,Kaikki+ReadUrdu+word2word,red; a communist or socialist (metaphorically),"adj. red; twilight-colored; a communist or socialist (metaphorically) | Platts: adj. Red (syn. lāl); high (as a price or rate); — s.f. The seed of the Abrus precatorius (syn. ghuṅgćī,…",red; RED; specks; Red; THAT
1454,سلوک,treatment,4.74,Kaikki+ReadUrdu+word2word,"treatment; amiability; manner, way","n. behaviour, conduct; treatment; amiability | Platts: corr. salūk (inf. n. of سلك 'to travel,' &c.), s.m. Journey, road, way; institution, rule, mode, manner;…",treated; act; mercy; Promise; criminal
1455,عادت,habit,4.74,Kaikki+ReadUrdu,mode; habit; custom,"n. custom; manner; mode | Platts: (for A. عادة, v.n. fr. عود 'to return' (to)), s.f. Custom, habit, manner, wont, usage, practice: — ʻādat…",habit; Bad; badge; used; Sharif
1456,نیند,sleep,4.74,Kaikki+ReadUrdu+word2word,"dream; sleep, slumber; death, eternal sleep","n. sleep, slumber; dream; death, eternal sleep | Platts: s.f. Sleep: — nīṅd ućaṭnā, or nīṅd ućāṭ honā, v.n. Sleep to be dissipated, or to vanish; to have one's sleep…",sleep; sleeping; Turk; another; bruised
1457,اسلحہ,weapons,4.73,Kaikki+ReadUrdu+word2word,"ammunitions, weapons","n. plural of سِلاح (silāh); ammunitions, weapons | Platts: s.m. pl. (of سلاح silāḥ), Arms, weapons, implements of war; armour: — aslaḥ-ḵẖāna, s.m. Arsenal, magazine,… | also: plural formal of سِلاح (silāh — weapon)",arms; forges; guns; bear; weapon
1458,خزانہ,treasure,4.73,Kaikki+ReadUrdu+word2word,treasure; treasury; tax; levy,"treasure, treasury",Tesseract; Odin; treasure; jewel; `
1459,سانس,breath,4.73,Kaikki+ReadUrdu+word2word,"sigh; breath, breathing",breath,breathe; Breathe; breath; BREATHE; breathing
1460,سنگ,stone,4.73,Kaikki+ReadUrdu,stone; weight; intimacy,"n. stone; weight; association, union; company | adv. collectively; together | Platts: (rt. gam with sam), s.m. Coming together, joining, uniting, meeting, encountering, concurrence, confluence…",
1461,علامت,sign,4.73,Kaikki+ReadUrdu+word2word,sign; symbol; mark; diacritical mark,"n. sign; indication (in literature, figuratively etc.); symptom (of an illness) | Platts: s.f. = P علامه ʻalāma, s.m. (for A. علامة, v.n. fr. علم 'to know'), A mark, sign, token, an indication, a…",wave; sign; savior; Only; symbol
1462,فارسی,Persian,4.73,Kaikki+ReadUrdu+word2word,"Hijra Farsi; Persian (language); Persian, Persic; Persianate","adj. Persian, Persic; Persianate | n. Persian (language); a person of Persian ethnicity or heritage; a person from Persia | Platts: (for orig. pārsī, rel. n. fr. pārs), adj. Persian; — s.f. The Persian language; — a foreign language, an…",Persian; outpost; moved; rowel; Seso
1463,فیکٹری,factory,4.73,ReadUrdu+word2word,,factory,factory; Automated; -l; cyber-attacks; nuclear
1464,معافی,forgiveness,4.73,Kaikki+ReadUrdu+word2word,forgiveness; pardon; absolvement; exemption; remission,"forgiveness, pardon",sorry; SORRY; forgiveness; busting; pasta
1465,پیسہ,money,4.73,Kaikki+ReadUrdu+word2word,"wealth; money, cash; paisa (a subdivision of currency, equal to ¹⁄₁₀₀ of a rupee)","paisa (a subdivision of currency, equal to ¹⁄₁₀₀ of a rupee); money, cash; wealth",money; lot; Ghraib; Meanwhile; earn
1466,گڑھ,castle,4.73,Kaikki+ReadUrdu,"castle, bastion; citadel, fortress; stronghold, defenses","stronghold, defenses; citadel, fortress; castle, bastion",
1467,آؤٹ,out,4.72,ReadUrdu+word2word,,out,OUT; walk-out; ONE-NINETY-EIGHT; MIGHT; NOT
1468,بولی,speech,4.72,Kaikki+ReadUrdu,speech; language,"n. speech; language | Platts: s.f. Speech, language, dialect; conversation, talk, saying; mode of speaking, idiom; bid (at an auction);… | also: perfective feminine of بولْنا (bolnā — to speak)",naive; re; You; '; ?
1469,بیگ,bag,4.72,Kaikki+word2word,"dung; bey, beg; bag, sack","n. bey, beg; lord, master; speed, celerity, haste | adv. hastily, speedily, quickly, soon | Platts: s.m. & adv. Speed, celerity, haste, rapidity; violence, impetuosity; — dung; — with haste, speedily, quickly,…",bag; broke; bags; mess; thrown
1470,دستخط,signature,4.72,Kaikki+ReadUrdu+word2word,signature; handwriting,handwriting; signature,sign; signed; Would; signature; cars
1471,سیالکوٹ,Sialkot,4.72,Kaikki+ReadUrdu,"Sialkot (a city in Sialkot district, Punjab, Pakistan)","Sialkot (a city in Sialkot district, Punjab, Pakistan)",
1472,مان,like,4.72,Kaikki+ReadUrdu,like; rule; honor,"n. conceit; arrogance; honor | adj. like; similar | Platts: postpn. (dialec.) In the midst (of), in, among, &c. ( = meṅ, q.v.). | also: infinitive of مانْنا (mānnā — to believe)",listened; should; Davus; persuasive; distance
1473,مجرم,criminal,4.72,Kaikki+ReadUrdu+word2word,"sinner; criminal, offender","n. criminal, offender; sinner | Platts: (act. part. of اجرم, iv of (and syn. with) جرم 'to commit a sin, or crime,' &c.), part. adj. & s.m. Criminal;…",guilty; criminal; criminals; locks; peasants
1474,مزاج,humor,4.72,Kaikki+ReadUrdu,humor; temperament,humor; temperament,mood; marching; Max; seconds; was
1475,نمائندگی,representation,4.72,Kaikki+ReadUrdu+word2word,"representation (broadly, not limited.)","representation (broadly, not limited.)",represent; Represent; warn; Strategic; Scientific
1476,پہچان,identity,4.72,Kaikki+ReadUrdu,"identity; recognition, identification","n. recognition, identification; identity | Platts: s.f. Knowledge, acquaintance, ascertainment, recognition, experience, discrimination, discernment;… | also: form of پَہْچانْنا (pahcānnā — to recognize, identify)",recognize; 20; detainees; photo; that
1477,ڈیرہ,settlement,4.72,Kaikki+ReadUrdu,settlement,settlement,
1478,گن,quality,4.72,Kaikki+ReadUrdu,"merit, virtue; quality, condition; characteristic, property","n. quality, condition; characteristic, property; merit, virtue | Platts: s.m. Flock, troop, company, host, multitude, number, series; genus; group, class, category; tribe, sect,…",Gun; Guns; Outside; gun; left
1479,تیس,thirty,4.71,Kaikki+word2word,thirty,"num. thirty | Platts: adj. Thirty: — tīsoṅ-din, adv. Every day of the thirty (in the month), regularly every day ( = āʼe din; used…",Thirty; Thirty-eight; seconds; Twenty; turn
1480,جہنم,hell,4.71,Kaikki+ReadUrdu+word2word,hell,hell,hell; Hell; HELL; THERE; hellfire
1481,حرارت,heat,4.71,Kaikki+ReadUrdu+word2word,"heat, warmth; slight fever, feverish, to have a temperature","n. heat, warmth; slight fever, feverish, to have a temperature | Platts: s.f. = P حراره ḥarāra, s.m. (for A. حرارة ḥarārat, fem.; inf. n. of حرّ 'to be hot'), Heat, warmth;…",scan; signatures; validate; heat; woman
1482,دلیل,argument,4.71,ReadUrdu+word2word,,"argument, reasoning",argument; deaf; falls; making; ton
1483,شاہی,royal,4.71,Kaikki+ReadUrdu+word2word,"befitting or worthy of royalty; royal, regal, kingly, princely; rule, reign, regime; -archy, -cracy","adj. royal, regal, kingly, princely; befitting or worthy of royalty | n. rule, reign, regime; -archy, -cracy; a cultivar of litchis, famously grown in Muzaffarpur | Platts: adj. Imperial, royal, regal, kingly; — s.m. A follower of the sect of 'Alī; — s.f. Imperial dignity,…",royal; quarters; destroyed; Royal; Steward
1484,طوفان,storm,4.71,Kaikki+ReadUrdu+word2word,"storm, tempest; typhoon, hurricane; flood, deluge, inundation",storm,sandstorm; Desert; Storm; Storms; storming
1485,عین,eye,4.71,Kaikki+ReadUrdu,"eye; spring, fountain, source, sight","n. eye; spring, fountain, source, sight | Platts: s.m. The eye; sight; source, fount, fountain; udder (of an animal); the choice, the best, the very essence…",intruder; path; right; now; an
1486,غربت,poverty,4.71,ReadUrdu+word2word,,poverty; living away from home,poverty; union; Like; symbolizes; save
1487,قصور,fault,4.71,Kaikki+ReadUrdu,"guilt; fault, offence, failing; Kasur (a city in Kasur district, Punjab, Pakistan)","fault, guilt",
1488,قمر,moon,4.71,Kaikki+ReadUrdu,moon,n. moon | Platts: s.m. The moon,
1489,لازم,necessary,4.71,Kaikki+ReadUrdu,"intransitive; necessary, imperative; inevitable (ie. destined, certain)","adj. necessary, imperative; inevitable (ie. destined, certain); intransitive | Platts: (act. part. of لزم 'to be necessary,' &c.), adj. Necessary, requisite; in dispensable; obligatory, incumbent;…",must; I
1490,لشکر,army,4.71,Kaikki+ReadUrdu,"encampment, cantonment; crew, company (of a ship); army, armed force, military","n. army, armed force, military; encampment, cantonment; crew, company (of a ship) | Platts: s.m. An army, a host, a military force; — a camp; — an encampment (the word, in India, is sometimes used with…",Downtown; remodeled; about; get; is
1491,محترم,honored,4.71,Kaikki+ReadUrdu,"honored; honorable, respectable, esteemed","adj. honored; honorable, respectable, esteemed | Platts: (pass. part. of احترم 'to hold in reverence or honour; to reverence,' &c., viii of حرم 'to be entitled to…",Sir; clue; reporter; caught; Americans
