frequency,front,kaikki,readurdu,reason,word2word
283,طیب,,,no_direct_mapping_and_not_indowordnet_lemma,
283,مشینوں,,,no_direct_mapping_and_not_indowordnet_lemma,
283,ووٹروں,,,no_direct_mapping_and_not_indowordnet_lemma,
282,پچ,,"s.f. Support, countenance, protection, defence; partisanship ( = paćh; ḥimāyat); prejudice, bigotry;…",fallback_no_two_source_semantic_agreement,pitch; windup; slow-pitch; softball; struck
282,عقائد,,,no_direct_mapping_and_not_indowordnet_lemma,
282,غزلیں,,,no_direct_mapping_and_not_indowordnet_lemma,
282,لارڈ,,,no_direct_mapping_and_not_indowordnet_lemma,
282,معدے,,,no_direct_mapping_and_not_indowordnet_lemma,
281,بسنے,,,no_direct_mapping_and_not_indowordnet_lemma,
281,بیٹیوں,,,no_direct_mapping_and_not_indowordnet_lemma,
281,حامیوں,,,no_direct_mapping_and_not_indowordnet_lemma,
281,دوستو,,,no_direct_mapping_and_not_indowordnet_lemma,
281,سپیشل,,,no_direct_mapping_and_not_indowordnet_lemma,
281,شاہ رخ,,,no_direct_mapping_and_not_indowordnet_lemma,
281,وا,,,no_direct_mapping_and_not_indowordnet_lemma,
281,وے,,,no_direct_mapping_and_not_indowordnet_lemma,
280,ابہر,,,no_direct_mapping_and_not_indowordnet_lemma,
280,زائرین,,,no_direct_mapping_and_not_indowordnet_lemma,
280,غلطیوں,,,no_direct_mapping_and_not_indowordnet_lemma,
280,قطع,,,no_direct_mapping_and_not_indowordnet_lemma,
279,دب,,,no_direct_mapping_and_not_indowordnet_lemma,
279,کسے,,,no_direct_mapping_and_not_indowordnet_lemma,
279,گلوکارہ,,,fallback_no_two_source_semantic_agreement,
279,ڈسپلن,,,no_direct_mapping_and_not_indowordnet_lemma,
278,بیراج,,,no_direct_mapping_and_not_indowordnet_lemma,
278,جیتی,,,no_direct_mapping_and_not_indowordnet_lemma,
278,حیدری,,,no_direct_mapping_and_not_indowordnet_lemma,
278,کہایا,,,no_direct_mapping_and_not_indowordnet_lemma,
278,کہولے,,,no_direct_mapping_and_not_indowordnet_lemma,
277,خوابوں,,,no_direct_mapping_and_not_indowordnet_lemma,
277,دیکہتی,,,no_direct_mapping_and_not_indowordnet_lemma,
277,کوریج,,,no_direct_mapping_and_not_indowordnet_lemma,
277,لیکچر,,,no_direct_mapping_and_not_indowordnet_lemma,
277,نگہداشت,,,no_direct_mapping_and_not_indowordnet_lemma,
277,وژن,,,no_direct_mapping_and_not_indowordnet_lemma,
276,بسی,,,no_direct_mapping_and_not_indowordnet_lemma,
276,تقاضے,,,no_direct_mapping_and_not_indowordnet_lemma,
276,جہلک,,,no_direct_mapping_and_not_indowordnet_lemma,
276,سربراہوں,,,no_direct_mapping_and_not_indowordnet_lemma,
276,شٹل,,,no_direct_mapping_and_not_indowordnet_lemma,
276,گندے,,,no_direct_mapping_and_not_indowordnet_lemma,
276,ہالا,,,no_direct_mapping_and_not_indowordnet_lemma,
275,امہ,,,no_direct_mapping_and_not_indowordnet_lemma,
275,چہٹکارا,,,no_direct_mapping_and_not_indowordnet_lemma,
275,رفتاری,,,no_direct_mapping_and_not_indowordnet_lemma,
275,سردیوں,,,no_direct_mapping_and_not_indowordnet_lemma,
275,کہائی,,,no_direct_mapping_and_not_indowordnet_lemma,
275,منتظمین,,,no_direct_mapping_and_not_indowordnet_lemma,
275,ٹوٹنے,,,no_direct_mapping_and_not_indowordnet_lemma,
274,انڈسٹریل,,,no_direct_mapping_and_not_indowordnet_lemma,
274,بہجوا,,,no_direct_mapping_and_not_indowordnet_lemma,
274,بہیڑ,,,no_direct_mapping_and_not_indowordnet_lemma,
274,دہماکا,,,no_direct_mapping_and_not_indowordnet_lemma,
274,سلیکٹرز,,,no_direct_mapping_and_not_indowordnet_lemma,
274,قرعہ اندازی,,,no_direct_mapping_and_not_indowordnet_lemma,
274,گیتوں,,,no_direct_mapping_and_not_indowordnet_lemma,
274,ویٹ,,,no_direct_mapping_and_not_indowordnet_lemma,
273,بازاروں,,,no_direct_mapping_and_not_indowordnet_lemma,
273,تجاوز,,,no_direct_mapping_and_not_indowordnet_lemma,
273,خریدی,,,no_direct_mapping_and_not_indowordnet_lemma,
273,خوشیوں,,,no_direct_mapping_and_not_indowordnet_lemma,
273,رائٹ,,,no_direct_mapping_and_not_indowordnet_lemma,
273,شرعی,,"adj. Of or relating to the religion or law; accordant to the religion or law, legal, lawful, legitimate: —…",fallback_no_two_source_semantic_agreement,
273,قدیر,,,no_direct_mapping_and_not_indowordnet_lemma,
273,مشروط,,,no_direct_mapping_and_not_indowordnet_lemma,
273,ٹہنڈی,,,no_direct_mapping_and_not_indowordnet_lemma,
272,اسپنر,,,no_direct_mapping_and_not_indowordnet_lemma,
272,روٹ,,,fallback_no_two_source_semantic_agreement,
272,سلور,,,no_direct_mapping_and_not_indowordnet_lemma,
272,کہولا,,,no_direct_mapping_and_not_indowordnet_lemma,
272,نواح,,,no_direct_mapping_and_not_indowordnet_lemma,
