rank,front,meaning,wordfreq_zipf,semantic_support,kaikki_readurdu_agree,kaikki_word2word_agree,readurdu_word2word_agree,kaikki_meaning,readurdu_meaning,word2word_meaning
1687,ابتدا,beginning,4.60,Kaikki+ReadUrdu,True,False,False,"initiation, threshold, beginning, commencement, inception, inchoation, start, genesis, rudiment","beginning, origin",
1688,بدترین,worst,4.60,ReadUrdu+word2word,False,False,True,,worst,worst; essence; rebellious; defiant; uncontrollable
1689,دفاعی,defense-related,4.60,ReadUrdu+word2word,False,False,True,,"defensive, defense-related",defense; playing; deferment; ain; taken
1690,دفن,burial; interment; covering; concealment,4.60,Kaikki+ReadUrdu,True,False,False,"burial, interment; covering, concealment","n. burial, interment; covering, concealment",buried; bury; Bury; burying; fathers
1691,راضی,content; pleased,4.60,Kaikki+ReadUrdu+word2word,True,True,True,"happy; content; pleased, satisfied","(for A. rāẓiṉ, act. part. of رضو 'to be pleased,' &c.), adj. Pleased, well-pleased, content, contented,…",pleases; Whatever; patriotic; duty; convinced
1692,ریڈیو,radio,4.60,Kaikki+ReadUrdu+word2word,True,True,True,radio,radio,radio; RADIO; CHATTER; transmitter; CONTINUE
1693,سیاستدان,politician,4.60,Kaikki+ReadUrdu,True,False,False,politician,politician,
1694,سیرت,biography; life history; character; conduct,4.60,Kaikki+ReadUrdu,True,False,False,"biography, life history; character, conduct, disposition, morals, nature","n. character, conduct, disposition, morals, nature; biography, life history",
1695,قاری,reader; one who recites the Quran,4.60,Kaikki+ReadUrdu,True,False,False,"reader; qari, one who recites the Quran",reader; reciter of the Quran,
1696,مانند,prep. & postpn. Like,4.60,ReadUrdu+word2word,False,False,True,,"prep. & postpn. Like, resembling, after the likeness (of, -ke; — if mānind is used as a postpn., the governed…",early; Like; as; caterpillars; beasts
1697,مقبولیت,orthodoxy; popularity; agreeableness; acceptableness,4.60,Kaikki+ReadUrdu,True,False,False,"orthodoxy; popularity; agreeableness, acceptableness","n. popularity; agreeableness, acceptableness; orthodoxy",
1698,مہارت,skill,4.60,ReadUrdu+word2word,True,False,True,"practice; expertise, speciality; subtlety, acuteness, genius","n. skill, expertness, proficiency, excellency (in a profession); practice; subtlety, acuteness, genius",skills; perfection; schmoozing; master; share
1699,چیت,Chaitra,4.60,Kaikki+ReadUrdu,True,False,False,Chaitra,name: Chaitra,conversation; discuss; ROE; RESPONDERS; COMMUNICATE
1700,گرام,gram,4.60,Kaikki+ReadUrdu,True,False,False,gram (unit of mass),gram,150; kilograms; popped; high; explosives
1701,یسوع,Jesus; Jesus of Nazareth,4.60,Kaikki+ReadUrdu+word2word,True,True,True,Jesus; Jesus of Nazareth,Jesus; Jesus of Nazareth,Jesus; JESUS; Kim; forgiving; drunks
1702,آلات,Instruments,4.59,ReadUrdu+word2word,False,False,True,,"s.f. pl. (of آلت alat), Instruments, tools, implements, apparatus, tackling; utensils",Phoebe; RESET; INSTRUMENTS; THEN; ALL
1703,امارات,flag carrier airline of the United Arab Emirates,4.59,ReadUrdu+word2word,True,True,True,"the Emirates, short for the United Arab Emirates",flag carrier airline of the United Arab Emirates,UNITED; ARAB; EMIRATES
1704,انتظامی,administrative,4.59,Kaikki+ReadUrdu+word2word,True,True,True,administrative,administrative,administrative; discharge; authorize; an; gonna
1705,تاج,crown,4.59,Kaikki+ReadUrdu+word2word,True,True,True,crown,n. crown,eye; blood; eager; crown; royal
1706,خاک,dirt,4.59,Kaikki+ReadUrdu,True,False,False,ash; dirt; dust,n. earth; soil; dirt,
1707,زیارت,a holy visitation; pilgrimage,4.59,Kaikki+ReadUrdu,True,False,False,"ziyarat; a holy visitation, pilgrimage",n. visit; pilgrimage,
1708,لمحہ,moment,4.59,ReadUrdu+word2word,True,True,True,"an instant, a moment",moment,moment; Best; present; hundreds; Give
1709,محسن,beneficent; benefactor; patron; a male given name,4.59,Kaikki+ReadUrdu,True,False,False,"beneficent; benefactor, patron; a male given name, Mohsin, from Arabic","adj. beneficent | n. benefactor, patron | name: a male given name, Mohsin, from Arabic",
1710,مصیبت,trouble,4.59,ReadUrdu+word2word,True,True,True,"trouble, distress; calamity, disaster, catastrophe (a sudden event that causes great damage)","calamity, trouble",trouble; screwed; gloat; em; Paperboy
1711,ناراض,angry,4.59,Kaikki+ReadUrdu+word2word,True,True,True,"upset, angry","displeased, disappointed; annoyed; angry; cross",consume; angry; resented; genius; rightfully
1712,پوچھ,questioning,4.59,ReadUrdu+word2word,False,False,True,,"questioning, curiosity; request, want",asking; ask; Can; question; general
1713,گھریلو,domestic,4.59,ReadUrdu+word2word,True,True,True,"domestic; household, familial","domestic; household, familial",domestic; attached; Without; d; scared
1714,آثار,signs,4.58,ReadUrdu+word2word,False,False,True,,"(pl. of as̤ar), s.m. Footprints, vestiges, tracks, traces, marks, signs, tokens, remains, relics, monuments…",signs; there; mean; life; Conlon
1715,آنسو,tear,4.58,Kaikki+ReadUrdu+word2word,True,True,True,tear,tear,tear; Here; wept; watered; magnificent
1716,اغوا,kidnapping,4.58,ReadUrdu+word2word,True,True,True,"abduction, kidnapping","n. abduction, kidnapping",kidnapped; kidnap; response; She; runs
1717,برائی,evil,4.58,ReadUrdu+word2word,False,False,True,,"(from burā, q.v.), s.f. Badness, evil, wickedness, vice, depravity, corruptness, vileness; mischievousness,…",evil; fooling; Little; hurt; wouldn
1718,تبادلہ,exchange; transfer,4.58,Kaikki+ReadUrdu,True,False,False,"exchange, transfer","exchange, transfer",REMEMBER; DO; YOU; DISCUSSED; --
1719,تنہا,alone; lonely,4.58,ReadUrdu+word2word,True,True,True,only; alone; lonely,adj. alone; solitary; lonely | adv. alone; only,lonely; uninhabited; Alone; Sounds; cold
1720,ثقافتی,cultural,4.58,Kaikki+ReadUrdu+word2word,True,True,True,cultural,cultural,secondly; cultural; giving; away; institute
1721,جنگل,jungle; forest; wilderness,4.58,Kaikki+ReadUrdu,True,False,False,"jungle, forest, wilderness","n. jungle, forest, wilderness",woods; Into; Grandmother; journey; Then
1722,جواز,justification,4.58,Kaikki+ReadUrdu+word2word,True,True,True,justification (ie. lawfulness),n. justification (ie. lawfulness),justification; detain; lead; bomb; drop
1723,دشمنی,enmity,4.58,Kaikki+ReadUrdu,True,False,False,hate; enmity; hatred,enmity,
1724,رقص,dance; dancing,4.58,Kaikki+ReadUrdu+word2word,True,True,True,"dance, dancing","n. dance, dancing",dance; dancing; danced; earned; slipped
1725,ستر,seventy,4.58,Kaikki+ReadUrdu+word2word,True,True,True,seventy,num. seventy,Seventy; BACKTRACK; SEVENTY; SO; OR
1726,سیر,tour; journey,4.58,Kaikki+ReadUrdu,True,False,False,tour; journey,n. tour; journey,quick; hands; Wanna; drive; walk
1727,متحد,part. United,4.58,ReadUrdu+word2word,False,False,True,,"(act. part. of اتّحد, viii of وحد 'to be single; to be one'), part. adj. United, made one: —…",united; mutual; nations; bond; stronger
1728,مظلوم,oppressed,4.58,ReadUrdu+word2word,True,True,True,"an oppressed person; oppressed, treated unjustly","oppressed, wronged",oppressed; so; We; are
1729,وفاق,federal; federation; unanimity; harmony,4.58,Kaikki+ReadUrdu,True,False,False,"federal, federation; unanimity, harmony, agreement","n. federal, federation; unanimity, harmony, agreement",
1730,پروردگار,cherisher,4.58,Kaikki+ReadUrdu,True,False,False,founder; inventor; cherisher,God; providence; cherisher,
1731,کشتی,boat,4.58,ReadUrdu+word2word,True,True,True,"wrestling; boat, ship",boat,boat; BOAT; wrestling; SOME; ASKING
1732,کعبہ,Kaaba,4.58,Kaikki+ReadUrdu,True,False,False,Kaaba,name: Kaaba,
1733,افسانہ,story,4.57,Kaikki+ReadUrdu,True,False,False,"tale, story; fable, legend, myth, romance","story, fiction",
1734,بتائیں,tell,4.57,ReadUrdu+word2word,False,False,True,,"infinitive of بَتانا (batānā — to tell, to inform)",Tell; THAT; TELL; let; MOM
1735,جلا,Burned,4.57,ReadUrdu+word2word,False,False,True,,"(perf. part. of jalnā, q.v.), part. adj. (f. -ī), Burnt, &c.: — jalā-balā, jalā-bhunā, adj. (f. -ī), Burned,…",burn; Burn; doing; burned; fine
1736,خاقان,khagan,4.57,Kaikki+ReadUrdu,True,False,False,khagan,n. khagan,
1737,دستور,constitution,4.57,Kaikki+ReadUrdu,True,False,False,"dastur; constitution; command, order","custom, convention; constitution",shortly; breakfast; wont; after; one
1738,دکھانے,show,4.57,ReadUrdu+word2word,False,False,True,,infinitive indirect of دِکھانا (dikhānā — to show),show; invited; glance; disdain; Little
1739,روزگار,employment,4.57,ReadUrdu+word2word,False,False,True,,"employment, livelihood",fully; jobs; job; him; employing
1740,سائنسی,scientific,4.57,Kaikki+ReadUrdu+word2word,True,True,True,scientific,scientific,Allied; effort; represent; Strategic; Scientific
1741,سلیمان,Sulayman; Solomon; a male given name; Suleman or Sulaiman,4.57,Kaikki+ReadUrdu,True,False,False,"Sulayman, Solomon; a male given name, Suleman or Sulaiman, from Arabic","name: Sulayman, Solomon; a male given name, Suleman or Sulaiman, from Arabic",
1742,صالح,Saleh; Salih; virtuous; pious,4.57,Kaikki+ReadUrdu,True,False,False,"Saleh, Salih; virtuous, pious, righteous; a male given name from Arabic","adj. virtuous, pious, righteous | name: Saleh, Salih; a male given name from Arabic",
1743,طبقہ,class,4.57,Kaikki+ReadUrdu+word2word,True,True,True,rank; status; class (ie. socio-economic group),"n. class (ie. socio-economic group); surface, layer (ie. of the Earth)",A; STARTIN; CLASS; NEW; SAYS
1744,قاتل,killer; murderer; assassin,4.57,Kaikki+ReadUrdu+word2word,True,True,True,"killer, murderer, assassin","n. killer, murderer, assassin",murderer; killer; assassin; Murderer; Cage
1745,قلب,heart,4.57,Kaikki+ReadUrdu,True,False,False,heart (the seat of emotions),n. heart (the seat of emotions),
1746,مطمئن,satisfied,4.57,Kaikki+ReadUrdu,True,False,False,"satisfied; shameless; safe, secure","satisfied, at ease",mollified; unhappy; Sorry; leaving; happening
1747,ملکیت,possession,4.57,ReadUrdu+word2word,True,True,True,possession; ownership; property,n. ownership; property; possession,bad; possession; strike; enduringly; indebted
1748,نمک,salt,4.57,Kaikki+ReadUrdu+word2word,True,True,True,salt,n. salt,disastrous; lemons; tequila; salt; gives
1749,نہاد,disposition; nature; base; foundation,4.57,Kaikki+ReadUrdu,True,False,False,"disposition, nature; base, foundation, root; birth; race; generation","n. disposition, nature; base, foundation, root; birth; race; generation",darknet; so-called; sold; World-Wide-Web; Everyone
1750,وقف,devoted,4.57,ReadUrdu+word2word,True,True,True,"pausa; devoted; stop, stay","adj. devoted | n. devotion; devotee; charity, charitable endowment; pause, stay, rest",Devote; burdens; carrying; themselves; devoting
1751,پھل,fruit,4.57,ReadUrdu+word2word,True,True,True,fruit; reward; benefit,fruit; reward; consequence,Ripe; fruit; his; hate
1752,گنا,sugar cane,4.57,Kaikki+ReadUrdu,True,False,False,sugar cane,n. sugar cane,-Milyaran; TIMES; STRONGER; larger; HUNDRED
1753,ہیرو,hero,4.57,ReadUrdu+word2word,False,False,True,,"hero, fool; The protagonist in a work of fiction",hero; superhero; genuine; also; overnight
1754,اضافی,additional,4.56,ReadUrdu+word2word,True,True,True,"possessively; supplementary; additional, odd","adj. additional, odd; adventitious, prosthetic | adv. possessively | n. supplementary",extra; strangers; ADDITIONAL; SUPPORT; FROM
1755,برکت,blessing,4.56,Kaikki+ReadUrdu,True,False,False,blessing (good fortune); a female given name from Arabic,"blessing, abundance",
1756,تعارف,preface; introduction; acquaintancy; acquaintanceship,4.56,Kaikki+ReadUrdu,True,False,False,"preface; introduction; acquaintancy, acquaintanceship","n. introduction; acquaintancy, acquaintanceship; preface",introduce; team; Balawi; speaks; John
1757,حادثہ,accident,4.56,Kaikki+ReadUrdu+word2word,True,True,True,accident,"accident, mishap",accident; lent; boy; emerged; had
1758,حاضری,audience; breakfast,4.56,Kaikki+ReadUrdu,True,False,False,audience; breakfast; food offer,"n. presence, attendance, appearance; breakfast; audience",
1759,خادم,attendant; employee; volunteer,4.56,Kaikki+ReadUrdu,True,False,False,"attendant; employee, volunteer; waiter (restaurant server)","n. domestic servant or (male) manservant; employee, volunteer; attendant",
1760,دھاندلی,fraud; dishonesty; cheating; deceptive manipulation,4.56,Kaikki+ReadUrdu,True,False,False,"fraud; dishonesty, cheating; deceptive manipulation, rigging","deceptive manipulation, rigging; dishonesty, cheating; fraud",
1761,شراکت,partnership,4.56,ReadUrdu+word2word,False,False,True,,"(for A. شراکة, v.n. fr. شرك 'to share,' &c.), s.f. Sharing, participation, partnership, fellowship;…",partnership; Hamilton; DIA; Dell; or
1762,علیحدگی,separation; dismissal; condition being separated or apart,4.56,Kaikki+ReadUrdu,True,False,False,"separation, dismissal; condition being separated or apart","n. separation, dismissal; condition being separated or apart",
1763,فرانسیسی,French,4.56,Kaikki+ReadUrdu+word2word,True,True,True,French,French,French; trading; semesters; cuter; switched
1764,قلعہ,fort; fortress,4.56,Kaikki+ReadUrdu+word2word,True,True,False,"castle (rook); fort, fortress, castle; a type of firework which has firecrackers",fort,fortress; mean; This; place; like
1765,نازک,delicate; fragile,4.56,ReadUrdu+word2word,True,True,True,"weak, fragile; tender, delicate; thin, slender, slim","adj. tender, delicate; weak, fragile; thin, slender, slim",needn; fragile; calibration; delicate; requires
1766,نیم,law; rule,4.56,Kaikki+ReadUrdu,True,False,False,law; rule; piety,n. rule; law; principle,caliber.30; M1; clip-fed; shoulder-fired; semi-automatic
1767,پرواز,flight,4.56,ReadUrdu+word2word,True,True,True,"access, reach; arrogance; pride; departure (of a flight)","n. flight (a trip on a plane); departure (of a flight); access, reach",fly; flight; Fly; flying; Cars
1768,گائے,cow,4.56,Kaikki+ReadUrdu+word2word,True,True,True,cow,cow,cow; Cow; Feed; Holy; keeps
1769,بلے,yes; true; right,4.55,Kaikki+ReadUrdu,True,False,False,"yes, true, right","yes, true, right",vigilante; it.; enough; gave; bat
1770,جنوب,south,4.55,Kaikki+ReadUrdu+word2word,True,True,True,south,south,south; Heading; southeast; THIRTY-FIVE; SOUTHEAST
1771,داخلی,internal; domestic; of or pertaining to the interior,4.55,Kaikki+ReadUrdu,True,False,False,"internal, domestic, of or pertaining to the interior","adj. internal, domestic, of or pertaining to the interior",entrance; nobody; big; That; choose
1772,دراز,drawer,4.55,ReadUrdu+word2word,True,True,True,"drawer; long, tall","n. drawer | adj. long, tall",drawers; empty; Go; all; office
1773,زہر,poison,4.55,Kaikki+ReadUrdu+word2word,True,True,True,venom; poison,poison,poisoned; poison; rejects; stomach; paramilitary
1774,سکھ,comfort; peace; happiness; Sikh,4.55,Kaikki+ReadUrdu,True,False,False,"comfort; peace; happiness; Sikh, a follower of Sikhism (سکھ مت)","peace; happiness; comfort; Sikh, a follower of Sikhism (سکھ مت)",
1775,صد,hundred,4.55,Kaikki+ReadUrdu,True,False,False,hundred,num. hundred,%; 100; 0; OPSEC; convinces
