rank,front,meaning,wordfreq_zipf,semantic_support,kaikki_meaning,readurdu_meaning,word2word_meaning
1546,ہوٹل,hotel,4.53,Kaikki+ReadUrdu+word2word,hotel; restaurant,"hotel, restaurant",hotel; destinations; locals; Westerners; popular
1547,آتش,fire,4.52,Kaikki+ReadUrdu+word2word,"anger; rage; fire; flame; passion, zeal","n. fire; flame; anger; rage; passion, zeal | Platts: s.f. Fire, flame; anger, passion, rage: — ātish-afrāza, s.m. A rocket: — ātish-afroz, adj. & s.m.f. Kindling…",fireworks; fusion; hates; Nice; center
1548,بتائے,tell,4.52,ReadUrdu+word2word,,"plural masculine of بَتانا (batānā — to tell, to inform) | also: plural masculine of بِتانا (bitānā — to spend, pass, live out (said of time, life etc.))",tell; innocent; metres; smuggling; Take
1549,بھروسہ,trust,4.52,Kaikki+ReadUrdu+word2word,faith; trust,trust; faith,default; confiding; Jords; trusting; rely
1550,جلال,glory,4.52,ReadUrdu+word2word,,"majesty, glory, wrath",glory; give; him; And; #
1551,سرد,cold,4.52,Kaikki+ReadUrdu+word2word,cold; autumn; fall (season),"n. autumn; fall (season) | adj. cold | Platts: s.f. Autumn ( = sarat, q.v.): — sarad-pūno, s.f. The day of full moon in the month Asin (regarded as the…",Cold; War; lonely; cold; Sometimes
1552,سپاہی,soldier,4.52,Kaikki+ReadUrdu+word2word,"a brave person; soldier, fighter; policeman; constable",soldier,soldier; soldiers; ease; attacks; symbol
1553,مشاہدہ,witnessing,4.52,ReadUrdu+word2word,observation; contemplation; sight; vision,"n. observation; witnessing; beholding; contemplation | Platts: (for A. مشاهدة mushāhadat, inf. n. of شاهد, iii of (and syn. with) شہِد 'to witness, to see or behold (a…",witness; protection; want; program; !
1554,پریشانی,trouble,4.52,ReadUrdu+word2word,,"distress, trouble",problems; cause; Trouble; any; won
1555,پیروی,following,4.52,Kaikki+ReadUrdu+word2word,"pleading; recommendation; pursuit, following, devotion, obedience","pleading; recommendation; pursuit, following, devotion, obedience",follow; followed; Or; FOLLOW; ROUTE
1556,چاہا,wanted,4.52,ReadUrdu+word2word,,s.m. A snipe; a sand-piper. | also: perfective masculine of چاہْنا (cāhnā — to want),wanted; hurt; never; anybody; wouldn
1557,گردن,neck,4.52,Kaikki+ReadUrdu+word2word,neck,"n. neck | Platts: (gard, q.v.+Zend ana = S. अन], s.f. The neck: — gardan uṛānā, or gardan kāṭnā, or gardan mārnā (-kī), To…",neck; nape; -Drop; Watch; titan
1558,یونس,Book of Jonah,4.52,Kaikki+ReadUrdu,"Book of Jonah; Jonah, Jonas (prophet)","name: Jonah, Jonas (prophet); Book of Jonah | Platts: s.m. Jonah (the prophet)",
1559,آغا,Mr,4.51,Kaikki+ReadUrdu,Mr; lord; owner,"n. Mr.; sir, gentleman; master | Platts: s.m. Lord, chief, master ( = آقا āqā); a Mog̠al, — generally a Mog̠al trader from Kābul",
1560,تارکین,immigrants,4.51,Kaikki+ReadUrdu+word2word,immigrants; sacrificers,immigrants; sacrificers,victims; immigrants; clearer; turf; picture
1561,ترجیح,preference,4.51,Kaikki+ReadUrdu+word2word,"priority; preference, precedence","n. preference, precedence; priority | Platts: s.f. Gaining a superiority; superiority, preference, excellence, pre-eminence, precedence: — tarjīḥ-ě-bilā…",prefer; priority; live; dealer; reveal
1562,سرحدی,border,4.51,ReadUrdu+word2word,,border (of or pertaining to a border),crossing; at; border; spots; attempt
1563,سچائی,truth,4.51,Kaikki+ReadUrdu+word2word,truth; reality; accuracy,"truth, truthfulness",truth; restricted; Truth; anyways; sanctuary
1564,ضمیر,conscience,4.51,Kaikki+ReadUrdu+word2word,"pronoun; a kept secret; conscience; mind, heart",conscience,conscience; fears; overpowered; consciences; minds
1565,لاپتہ,missing,4.51,Kaikki+ReadUrdu+word2word,missing; unknown,missing; unknown,missing; may; event; point; person
1566,مستحق,deserving,4.51,Kaikki+ReadUrdu+word2word,"poor, bankrupt; deserving, worthy","n. deserving, worthy; poor, bankrupt | Platts: (pass. & act. part. of استحق 'to demand as a right or due; to have a just title or claim to,' x of حقّ 'to be…",deserve; deserved; deserves; Which; destined
1567,ملازم,employee,4.51,ReadUrdu+word2word,,"employee, servant",employee; month; legally; inform; employ
1568,مندر,temple,4.51,Kaikki+ReadUrdu+word2word,"a Hindu temple; temple, place or house of worship","n. a Hindu temple; temple, place or house of worship | Platts: adj. Slow, tardy, sluggish, &c. (i.q. mand, q.v.); large, bulky; thick, dense; firm…",Temple; sacred; temple; frat; smash
1569,برباد,ruined,4.50,Kaikki+ReadUrdu+word2word,ruined; destroyed,ruined; destroyed,ruined; waste; wasted; wasting; ruining
1570,تلوار,a sword,4.50,Kaikki+ReadUrdu+word2word,a sword,"n. a sword | Platts: s.f. A sword ( = tarwār): — talwār bajnā, v.n. Sword to resound; to be busy with (one's) sword: — talwār…",sword; honor; taking; Give; shuffling
1571,ضبط,seized,4.50,Kaikki+ReadUrdu+word2word,"control, composure; seized, confiscated; seizing, confiscation","adj. seized, confiscated | n. seizing, confiscation; control, composure | Platts: (inf. n. of ضبط 'to keep, preserve'; 'to withhold, restrain,' &c.), s.m. Keeping, taking care of, guarding,…",seize; confiscate; discipline; drugs; supposed
1572,فلسفہ,philosophy,4.50,Kaikki+ReadUrdu+word2word,philosophy,"(for A. فلسفة falsafat; fr. failasūf, q.v.), s.f. Philosophy; science",Philosophy; tautology; philosophy; With; It
1573,لڑ,fighting,4.50,ReadUrdu+word2word,,"infinitive of لَڑْنا (laṛnā — to fight, combat; battle) | also: masculine singular of لَڑْنا (laṛnā — to fight, combat; battle)",fighting; possessed; -Like; fight; Mad
1574,ماسٹر,master,4.50,Kaikki+ReadUrdu+word2word,master; teacher,master; teacher,Master; Wayne; receiving; software; master
1575,وارث,heir,4.50,Kaikki+ReadUrdu+word2word,"heir, inheritor","n. heir, inheritor | Platts: (act. part. of ورث 'to receive by inheritance'), s.m. Heir; legatee; — owner, master, lord; protector…",heir; Waynes; cellar; inherit; wine
1576,انا,ego,4.49,ReadUrdu+word2word,,"ego, self-respect",Ego; bureaucrats; lot; see; know
1577,انگلستان,England,4.49,Kaikki+ReadUrdu,"England, Inglistan (a constituent country of the United Kingdom)","name: England, Inglistan (a constituent country of the United Kingdom) | Platts: (i.e. 'English'+stān), s.m. England",
1578,خالق,creator,4.49,Kaikki+ReadUrdu+word2word,"creator, an epithet for God","n. creator, an epithet for God | Platts: (act. part. n. of خلق 'to measure,' &c.), s.m. The Creator, the Great Creator, the Originator",Creator; Whirling; Himself; blades; blessed
1579,لعنت,curse,4.49,Kaikki+ReadUrdu+word2word,"curse, anathema, imprecation","n. curse, anathema, imprecation | Platts: (for A. لعنة, n. of un. fr. laʻn, q.v.), s.f. A curse, an imprecation, anathema, execration; objurgation,…",Fuck; curse; Shit; fuck; cursed
1580,ٹرک,truck,4.49,Kaikki+ReadUrdu+word2word,truck,truck,trucks; TRUCK; Trucks; supplies; driving
1581,چپ,quiet,4.49,Kaikki+ReadUrdu+word2word,"still; silent, quiet","adj. silent, quiet; still | Platts: adj. & s.m. Left (hand or side); discordant, inharmonious; unlucky, sinister…",quiet; Quiet; Shut; up; shut
1582,گانا,to sing,4.49,Kaikki+ReadUrdu+word2word,song; to sing,"n. song | v. to sing | Platts: v.t. and n. To sing, chant, to celebrate; to sing the praises of, to laud; — to relate, describe…",sweetly; singing; ye; bubble; sing
1583,گھنٹہ,hour,4.49,Kaikki+ReadUrdu+word2word,bell; hour; clock,hour,hour; YEAH; 242; per; unidentified
1584,استحکام,stability,4.48,Kaikki+ReadUrdu+word2word,"courage; establishment, stability, firmness, corroboration, ratification, fastness, prolongation","n. establishment, stability, firmness, corroboration, ratification, fastness, prolongation; courage | Platts: s.m. Firmness, strength; confirmation, corroboration, ratification; fixity: — istěḥkām denā (-ko), To…",find; their; or; populace; stability
1585,ذخیرہ,storehouse,4.48,Kaikki+ReadUrdu+word2word,outhouse; storehouse,"hoard, cache; storehouse; stock, provisions",bachelor; stored; university; central; needed
1586,سچا,true,4.48,Kaikki+ReadUrdu+word2word,true; loyal; strong,"adj. truthful, honest; true; real, genuine | Platts: adj. (f. -ī), True, genuine, real; pure, unalloyed; truthful, veracious; ingenuous, honest, sincere;…",true; True; prince; friend; library
1587,مسیحی,Christian,4.48,Kaikki+ReadUrdu+word2word,Christian,adj. Christian; relating to Christianity or Christ.; Anno Domini; Christian Era | n. Christian,baptized; heathen; Christians; yourself; Two
1588,منتظر,waiting,4.48,ReadUrdu+word2word,,"waiting, expectant",Waiting; step; Barcelona; approach; Got
1589,نرم,soft,4.48,Kaikki+ReadUrdu+word2word,mild; soft; bendy,"adj. soft; smooth; sleek | Platts: adj. Soft (to the touch); smooth, sleek; ductile, plastic; — mild, tender, gentle, easy, yielding (as a…",soft; gentle; Soft; stoop; countries
1590,پہاڑی,hill,4.48,ReadUrdu+word2word,,"hill, small mountain",mountain; HILL; UP; GOTTA; hill
1591,چودہ,fourteen,4.48,Kaikki+ReadUrdu+word2word,fourteen,fourteen,Fourteen; intercept; FOURTEEN-THIRTY; minutes; to
1592,کرسی,chair,4.48,Kaikki+ReadUrdu+word2word,chair,n. chair | Platts: s.f. Dung; a piece of dry cow-dung,chair; Or; Why; tell; didn
1593,گرمی,heat,4.48,Kaikki+ReadUrdu+word2word,"heat; anger, rage; love, cordiality","n. heat; summer (season of the year); excitement, passion, ardour | Platts: s.f. Heat, warmth; warm or hot weather, the hot season; warmth, glow; fervour, fervency, ardour; activity,…",heat; warmth; mercenaries; summer; Have
1594,گہرا,deep,4.48,Kaikki+ReadUrdu+word2word,deep,"adj. deep | Platts: adj. (f. -ī), Deep, profound; important, weighty, grave; difficult; — deep-seated; — sound (as sleep); —…",deep; very; got; omoplata; ties
1595,اصطلاح,term,4.47,Kaikki+ReadUrdu+word2word,"idiom, term, vocable","n. idiom, term, vocable | Platts: s.f. Phrase, phraseology, idiom, usage; accepted signification, conventional meaning; conventional term,…",SLANG; TERM; DID; IS; KNOW
1596,بیٹھنے,sit,4.47,ReadUrdu+word2word,,infinitive indirect of بَیٹھنا (baiṭhnā — to sit),sit; dither; fuck; -l; think
1597,تفتیش,investigation,4.47,ReadUrdu+word2word,,"investigation, inquiry",one-on-one; luck; disturbance; investigate; personally
1598,سونا,gold,4.47,Kaikki+ReadUrdu+word2word,gold; void; empty,"adj. empty; hollow; unoccupied | n. void; emptiness; gold | v. to sleep; to fall asleep; to repose | Platts: adj. & s.m. Void, empty, &c. ( = sūn, or sun, q.v.); hollow; deserted, desolate; ruined; unoccupied,…",hoi; gold; or; braided; pearls
1599,صلاح,counsel,4.47,Kaikki+ReadUrdu+word2word,"advice, counsel","n. advice, counsel | Platts: (inf. n. of صلح 'to be good, right, just, &c.), s.f. Goodness (of character, or of state or condition);…",assembly; admittedly; believes; absolutely; counsel
1600,عیسائی,Christian,4.47,Kaikki+ReadUrdu+word2word,Christian,"adj. Christian | n. Christian | Platts: (rel. n. fr. عيسي ʻīsā), adj. & s.m. Christian; — a Christian: — ʻīsāʼī honā or ho-jānā, To become a…",Christian; Christians; am; baptized; as
1601,معاشرہ,society,4.47,Kaikki+ReadUrdu+word2word,society; community,society,dividing; aptitude; society; created; plays
1602,ملنا,to meet,4.47,ReadUrdu+word2word,"to be found; to be joined; to blend, mix","v. to be found; to be joined; to meet, encounter, mingle | Platts: v.t. To rub; to rub down (a horse); to scrub, scour; to furbish; to anoint; — to grind; to tread on, trample…",meet; obsessed; demands; proposals; concrete
1603,مچھلی,fish,4.47,Kaikki+ReadUrdu+word2word,fish,fish,fish; feeder; goldfish; receipt; gives
1604,گھڑی,watch,4.47,Kaikki+ReadUrdu+word2word,"hour, time; clock, watch","clock, watch; hour, time",watch; Sandglass; Lord; Opening; seal
1605,بھرتی,enlistment,4.46,ReadUrdu+word2word,,"filling, stocking; enlistment; enrolment, admittance",enlistment; enlisted; Recruits; enlisting; twice
1606,تحفہ,gift,4.46,Kaikki+ReadUrdu+word2word,"rarity; curiosity; gift, present",gift,gift; someone; holiest; meantime; lands
1607,درکار,need,4.46,Kaikki+ReadUrdu+word2word,need,"adj. needed, required | n. need",need; finding; Baghdad; form; document
1608,شہزادہ,prince,4.46,Kaikki+ReadUrdu+word2word,"prince (a king's son, grandson or other male descendant)",prince,Prince; prince; Such; Walk; dispatches
1609,صحرا,desert,4.46,Kaikki+ReadUrdu+word2word,desert,desert,desert; Desert; Storm; frame; arranged
1610,پیرس,Paris,4.46,Kaikki+ReadUrdu+word2word,Paris (the capital and largest city of France),Paris (the capital and largest city of France),Paris; wonderful; Out; mess; watching
1611,کاپی,copy,4.46,Kaikki+ReadUrdu+word2word,copy,copy; notebook; copybook; exercise book,copy; Copy; shouts; COPY; Helo
1612,گردش,rotation,4.46,Kaikki+ReadUrdu+word2word,rotation; revolution; circulation,"n. rotation; revolution; circulation | Platts: (see gard), s.f. Going round, turning round, revolution; circulation; roll; course; period; turn, change;…",rotation; spar; Augusto; circulating; throw
1613,گم,missing,4.46,Kaikki+ReadUrdu+word2word,"lost, missing; absent, invisible; distracted, wanting, wandering","adj. lost, missing; absent, invisible; distracted, wanting, wandering | Platts: adj. Lost; wanting; missing; absent; invisible; — wandering, distracted, confounded: — gum-rāh or rah, adj. &…",misplaced; moment; lose; going; missing
1614,گمراہ,misled,4.46,ReadUrdu+word2word,,"losing the way, wandering; misled; gone astray",stray; Mother; Follow; path; misled
1615,یعقوب,Jacob,4.46,Kaikki+ReadUrdu,"Yaqub, Jacob; a male given name from Arabic يَعْقُوب (yaʕqūb) [in turn from Classical Syriac ܝܥܩܘܒ, in turn from Hebrew יעקב], equivalent to English Jacob","name: Yaqub, Jacob; a male given name from Arabic يَعْقُوب (yaʕqūb) [in turn from Classical Syriac ܝܥܩܘܒ, in turn from Hebrew… | Platts: (fr. عقب 'to strike the heel'; — to come close after; to follow'), prop. n. Jacob; James",
1616,بحریہ,navy,4.45,Kaikki+ReadUrdu+word2word,navy,navy,Navy; pals; soften; Trouble; Our
1617,جڑ,root,4.45,Kaikki+ReadUrdu+word2word,root; basis; cause,n. root; basis; foundation | adj. lifeless; inert; senseless,root; nonchalant; act; starting; garbage
1618,حمل,transport,4.45,Kaikki+word2word,"Aries; pregnancy; transport, carriage, bearing","(inf. n. of حمل 'to bear or carry,' &c.), s.m. A burden, load; — gestation, pregnancy; the fruit (of the…",transport; transporting; holdin; vehicle; What
1619,رانی,queen,4.45,Kaikki+ReadUrdu+word2word,queen; a female; a weed plant; wild plant,"n. queen; the First Lady of a state, empire; an honorific for Hindu women | Platts: s.f. Queen, princess",queen; For; a; ?
1620,رشوت,bribe,4.45,Kaikki+ReadUrdu+word2word,bribe,"n. bribe | Platts: (for A. رشوة, v.n. fr. رشو 'to give a bribe'), s.f. A gift for corrupting a judge, a bribe: — rishwat-ḵẖor,…",corrupted; infected; permits; bribes; give
1621,شعیب,Shuaib,4.45,Kaikki+ReadUrdu,Shuaib; a male given name from Arabic,Shuaib; a male given name from Arabic,
1622,وزیرستان,Waziristan,4.45,Kaikki+ReadUrdu+word2word,Waziristan (a mountainous region in northwestern Pakistan),Waziristan (a mountainous region in northwestern Pakistan),Lights; Waziristan; over; gentlemen
1623,پھینک,throw,4.45,ReadUrdu+word2word,,"human settlement in Phek district, Nagaland, India | also: infinitive of پھین٘کْنا (phẽknā — to throw)",throw; threw; Throw; tossed; rag
1624,کاغذ,paper,4.45,Kaikki+ReadUrdu+word2word,"newspaper; epistle, letter; paper, document",paper,paper; read; Food; trash; document
1625,کھولنے,open,4.45,ReadUrdu+word2word,,infinitive indirect of کھولْنا (kholnā — to open),open; Em; presents; triggered; difficult
1626,اقرار,confession,4.44,ReadUrdu+word2word,pledge; promise; agreement,"acknowledgment, confession, promise",ungodliness; declared; confess; public; lovely
