rank,front,meaning,status,wordfreq_zipf,kaikki_entry,kaikki_semantic_support,kaikki_overlap_terms,readurdu_entry,readurdu_semantic_support,calima_exact_analyses,flags,readurdu_semantic_agreement,kaikki_semantic_agreement_recheck,word2word_entry,word2word_translations,word2word_semantic_agreement,word2word_overlap_terms,semantic_source_count,combined_status
1415,لوٹ,"spoils; loot; swag | also: form of لُوٹنا (lūṭnā — to loot, steal) | also: form of لَوٹْنا (lauṭnā — to return)",verified_strong,4.930,True,True,"loot,spoil,spoils,swag",True,True,,,True,True,True,robbing; Raping; returned; yet; As,True,return,3,verified_strong
1416,اداکار,actor,explicit_review_required,4.770,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
1417,جتنی,"adj. Energetic, diligent, persevering; careful",explicit_review_required,4.810,False,False,,True,True,,,True,False,True,soon; wake; Call; as; up,False,,1,explicit_review_required
1418,میسر,"(pass. part. of يسّر 'to render easy,' &c., ii of يسر 'to be easy,' &c.), part. adj. Rendered easy,…",explicit_review_required,4.630,False,False,,True,True,,,True,False,True,Living; egress; multiple; communications; organization,False,,1,explicit_review_required
1419,سفید,"adj. white; clean; blank | Platts: adj. White; clean, blank: — safaid-posh, adj. & s.m. Clothed in white; — a man dressed in white…",verified_strong,4.930,True,True,"blank,clean,white",True,True,,,True,True,True,white; WHITE; whale-; Skin; ye,True,white,3,verified_strong
1420,لفظ,word,verified_strong,5.280,True,True,word,True,True,,,True,True,True,word; WORD; ANOTHER; SAY; PUT,True,word,3,verified_strong
1421,نوجوانوں,oblique plural of نَوجَوَان (naujavān) | also: plural oblique of نَوجَوَان (naujavān — young; young man; teenager),explicit_review_required,4.750,True,False,,True,True,,,True,False,True,youths; stumble; young; men; Even,True,young,2,verified_strong
1422,شک,"doubt, suspicion",verified_strong,5.130,True,True,doubt,True,True,,,True,True,True,doubt; Surely; Synesius; seducing; Mind,True,doubt,3,verified_strong
1423,پہنچنے,"oblique infinitive of پَہُن٘چنا (pahũcnā — to arrive, to reach) | also: plural infinitive of پَہُن٘چنا (pahũcnā — to arrive, to reach)",explicit_review_required,4.700,False,False,,True,True,,,True,False,True,reach; ls; legend; arrive; arriving,True,arrive|reach,2,verified_strong
1424,والدہ,"n. mother | Platts: (for A. والدة wālidat, fem. of wālid), s.f. Mother. | also: feminine of والِد (vālid — father)",verified_strong,4.840,True,True,mother,True,True,,,True,True,True,mother; Mother; said; Tacoma; Father,True,father|mother,3,verified_strong
1425,پارلیمنٹ,parliament,explicit_review_required,5.170,False,False,,True,True,,,True,False,True,cabinet; symbolic; gesture; Palace; parliament,True,parliament,2,verified_strong
1426,ناصر,"n. defender, assistant, helper, deliverer, ally | Platts: (act. part. of نصر 'to aid,' &c.), s.m. Defender, assistant, helper, deliverer, ally",verified_strong,4.820,True,True,"ally,assistant,defender,deliverer,helper",True,True,,,True,True,False,,False,,2,verified_strong
1427,باہمی,"mutual, shared, reciprocal, together",verified_strong,4.660,True,True,"mutual,reciprocal,shar,shared,together",True,True,,,True,True,True,mutual; mutually; agreeable; settlement; reach,True,mutual,3,verified_strong
1428,تنازع,"n. conflict, struggle | Platts: s.m. Disputing, wrangling; dispute, contention, strife",verified_strong,4.390,True,True,"conflict,struggle",True,True,,,True,True,False,,False,,2,verified_strong
1429,در,"n. door | Platts: s.m. Door, gate; — adj. & adv. (in comp.) Outer; out: — dar ānā, v.n. To come out, to issue: — dar-bān, s.m.…",verified_strong,4.970,True,True,door,True,True,,,True,True,True,might; wanting; noise; countries; afraid,False,,2,verified_strong
1430,ورک,s.m. A wolf (i.q. bik); — a jackal; — a hyena; — a crow; — name of an Asur or demon; of a son of Prithu; of a…,explicit_review_required,4.810,False,False,,True,True,,,True,False,True,interconnected; cave; parallel; global; cutouts,False,,1,explicit_review_required
1431,ویسے,adv. See s.v. waisā,explicit_review_required,4.960,False,False,,True,True,,,True,False,True,Well; anyway; Anyway; frankly; By,False,,1,explicit_review_required
1432,جرائم,"s.m. pl. (of jarīma), Sins, faults, crimes, offences: — jarāʼim-ě-ḵẖafīfa, s.m. Petty or light offences: —… | also: plural formal of جُرْم (jurm — crime; sin)",explicit_review_required,4.750,False,False,,True,True,,,True,False,True,highest; homicide; rate; 40; drugs,False,,1,explicit_review_required
1433,لباس,"clothes, clothing, attire",verified_strong,4.770,True,True,"attire,cloth,clothe,clothes,clothing",True,True,,,True,True,True,robe; dress; cloak; gave; poisoned,False,,2,verified_strong
1434,عرفان,"(inf. n. of عرف 'to know,' &c.), s.m. Knowledge, sciences, wisdom, discernment",explicit_review_required,4.470,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
1435,کب,"adv. when | Platts: interrog. adv. When? at what time? — kab-tak, or kab-talak, or kab-taʼīṅ, Till when? up to what time? how…",verified_strong,4.890,True,True,when,True,True,,,True,True,True,When; long; spoke; attack; longer,True,when,3,verified_strong
1436,انتظامات,"irregular direct plural of इंतज़ाम (intazām): arrangements, preparations | also: plural formal of اِنْتِظام (intizām — preparation, arrangement)",explicit_review_required,4.530,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
1437,ایکشن,s.m. The eye; act or power of seeing; sight; — care; supervision,explicit_review_required,4.800,False,False,,True,True,,,True,False,True,Action; forbidden; .,False,,1,explicit_review_required
1438,بنی,"(see banā), s.f. Bride",explicit_review_required,5.280,False,False,,True,True,,,True,False,True,mankind; walked; ago; away; 100,False,,1,explicit_review_required
1439,چاروں,"all four, around",explicit_review_required,4.590,False,False,,True,True,,,True,False,True,lands; suffer; recognizes; At; everyone,False,,1,explicit_review_required
1440,مشورہ,"advice, consultation",verified_strong,4.920,True,True,"advice,consultation",True,True,,,True,True,True,suggest; advice; advised; Advising; EM,True,advice,3,verified_strong
1441,اقدام,"s.m. Sending on before, causing to go before; pushing forward; boldness, intrepidity, audacity, resolution,… | also: plural formal of قَدَم (qadam — footstep, step)",explicit_review_required,4.600,False,False,,True,True,,,True,False,True,Move; move; gotta; Hustle; MOVE-MOVE,False,,1,explicit_review_required
1442,شوہر,n. husband | Platts: s.m. A husband,verified_strong,4.910,True,True,husband,True,True,,,True,True,True,husband; Back; lad; somewhere; sense,True,husband,3,verified_strong
1443,ہوٹل,"hotel, restaurant",verified_strong,4.530,True,True,"hotel,restaurant",True,True,,,True,True,True,hotel; destinations; locals; Westerners; popular,True,hotel,3,verified_strong
1444,زیادتی,"unfairness (connoted with deception); oppression, injustice (connoted with forcefulness; coercion); rape, sexual assault",verified_strong,4.830,True,True,"assault,connot,connoted,deception,rape,sexual,unfairnes,unfairness",True,True,,,True,True,False,,False,,2,verified_strong
1445,ساتہی,"s.m. Companion, comrade, associate, attendant, follower; ally, accomplice, supporter; — adv. More: — sāthī…",explicit_review_required,0.000,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
1446,احترام,"n. respect, honour; consideration, regardfulness; attention | Platts: s.m. Holding in veneration, reverencing, respecting, honouring; paying attention (to); reverence, veneration,…",verified_strong,4.850,True,True,"attention,consideration,honour,regardfulnes,regardfulness,respect",True,True,,,True,True,True,respect; honor; great; DAD; WHAT,True,respect,3,verified_strong
1447,انعام,"reward, prize",verified_strong,4.820,True,True,"prize,reward",True,True,,,True,True,True,prize; Reward; Safe; grand; obscene,True,prize|reward,3,verified_strong
1448,ضائع,"adj. wasted; squandered; lost, destroyed; perished | Platts: (act. part. of ضيع 'to perish,' &c.), part. adj. Perishing, becoming lost or destroyed…",verified_strong,4.760,True,True,"destroy,destroyed,lost,perish,perished,squander,squandered,wast,wasted",True,True,,,True,True,True,disposal; fully; standing; wasted; All,True,wast|wasted,3,verified_strong
1449,تصاویر,"n. formal plural of تَصْوِیر (taṣvīr, “photograph”) | Platts: s.f. pl. (of taṣwīr), Pictures, portraits. | also: plural formal of تَصْوِیر (tasvīr — image, picture, photograph)",explicit_review_required,4.870,True,False,,True,True,,,True,False,True,pictures; photographed; photos; Was; colleague,True,photograph|pictur|picture|pictures,2,verified_strong
1450,حلقوں,"oblique plural of حَلْقَہ (halqō̃) | also: plural oblique of حَلْقَہ (halqa — constituency, electoral district)",explicit_review_required,4.850,True,False,,True,True,,,True,False,True,Circles; .,False,,1,explicit_review_required
1451,شکر,"gratitude, thanks",explicit_review_required,4.880,True,False,,True,True,,,True,False,True,thank; Thank; Oh; THANK; showed,True,thank,2,verified_strong
1452,کاروباری,n. businessman | adj. pertaining to business,verified_strong,4.790,True,True,"busines,business,businessman,pertain,pertaining",True,True,,,True,True,True,slightly; entrepreneur; nobility; cloth; dishonorable,False,,2,verified_strong
1453,بیٹا,"son, boy; child (any gender)",verified_strong,5.070,True,True,"any,boy,child,gender,son",True,True,,,True,True,True,son; Son; -But; sweetie; Not,True,son,3,verified_strong
1454,ضمانت,"n. bail; guarantee, security | Platts: (for A. ضمانة, fr. ẓamān), s.f. Security, &c. ( = ẓāminī, q.v.): — ẓamānat-pe rahā karnā, v.t…",verified_strong,4.790,True,True,"bail,guarantee,security",True,True,,,True,True,True,guarantee; child; bailed; BAILED; bail,True,bail|guarantee,3,verified_strong
1455,رو,"s.m. Cry, clamour, din; sound, noise; voice; hum; report, fame",verified,4.960,False,False,,True,True,,,True,False,True,cry; Do; Ahmet; Weep; CRYING,True,cry,2,verified_strong
1456,اصول,"n. plural of اصل (asl); principles; maxim | Platts: s.f. m.(?) pl. (of aṣl), Roots, fundamentals, essentials, elements, first principles; causes, general or…",verified_strong,5.000,True,True,"maxim,principl,principle,principles",True,True,,,True,True,True,principle; founded; theory; differences; CONTINUE,True,principle,3,verified_strong
1457,چائے,tea; chai; cha,verified_strong,4.800,True,True,"cha,tea",True,True,,,True,True,True,GRANNY; PEACH; TEA; S; bucket,True,tea,3,verified_strong
1458,افراط,"s.f. m. (?), Excess, superfluity, abundance, plenty; — ifrāt̤-i-aḵẖlāt̤, ifrāt̤-i-ḵẖūn, s.f. Plethora: —…",explicit_review_required,4.060,False,False,,True,True,,,True,False,False,,False,,1,explicit_review_required
1459,ڈپٹی,deputy,explicit_review_required,4.820,False,False,,True,True,,,True,False,True,Deputy; Director; uh; The; Lowell,True,deputy,2,verified_strong
1460,مسلح,"(pass. part. of سلّح 'to arm (a person) with a weapon or weapons,' ii of سلح; but prob. formed fr. silaḥ or…",explicit_review_required,4.860,False,False,,True,True,,,True,False,True,armed; insurgents; Insurgents; grabbed; Iraqi,True,arm,2,verified_strong
1461,اختلافات,"formal plural of اِخْتِلاف (ixtilāf) | also: plural formal of اِخْتِلاف (ixtilāf — discord, clash, difference, disagreement, misunder)",explicit_review_required,4.480,True,False,,True,True,,,True,False,True,differences; matter; personal; was; principle,True,difference,2,verified_strong
1462,قبضہ,"possession, occupation, grip",explicit_review_required,5.010,True,False,,True,True,,,True,False,True,grab; captured; coffee; overnight; Jujitsu,False,,1,explicit_review_required
1463,نجات,"(for A. نجاة, inf. n. of نَجَا, rt. نجو 'to escape (from),' &c.), s.f. Escape, liberation, deliverance,…",explicit_review_required,4.790,False,False,,True,True,,,True,False,True,crying; everyday; savior; delivered; caused,False,,1,explicit_review_required
1464,ثبوت,"proof, evidence",verified_strong,5.090,True,True,"evidence,proof",True,True,,,True,True,True,proof; evidence; living; case; definitive,True,evidence|proof,3,verified_strong
1465,کرائی,s.f. Stocks (for the feet),explicit_review_required,4.480,False,False,,True,True,,,True,False,True,assured; then; victory; If; them,False,,1,explicit_review_required
1466,انحصار,"s.m. Being surrounded, being besieged; being straitened; siege, blockade; restraint, restriction",explicit_review_required,4.530,False,False,,True,True,,,True,False,True,depends; upon; depending; depended; DEPEND,False,,1,explicit_review_required
