rank,front,meaning,wordfreq_zipf,semantic_support,kaikki_meaning,readurdu_meaning,word2word_meaning
1601,غصہ,anger,4.68,Kaikki+ReadUrdu+word2word,anger,"n. anger | Platts: (for A. غصة, v.n. fr. غصّ 'to be choked,' &c.), s.m. Choking, strangulation, suffocation; — (choking) wrath,…",anger; rude; short-tempered; Mom; FURIOUS
1602,فارغ,at leisure; finished,4.68,Kaikki+ReadUrdu+word2word,empty; at leisure; crap; useless,"free, at leisure; finished",finished; finishes; Finish; Doctor; quite
1603,فلسطینی,Palestinian,4.68,ReadUrdu+word2word,,Palestinian,Palestinian; Palestinians; spill; sacred; letting
1604,قول,vow; word of honour; pledge,4.68,Kaikki+ReadUrdu,"saying, quote, quotation; vow, pledge, word of honour, promise; poetical words of Sufis and mystics sung by qawwali singers","n. vow, pledge, word of honour, promise; a deed of lease on land between the government and another party; poetical words of Sufis and mystics sung by qawwali singers | Platts: (inf. n. of قول 'to speak; to say,' &c.), s.m. Speech, word, saying, dictum; assertion, declaration,…",view; his; rear; Come; mentioned
1605,قیمتی,valuable; precious; costly,4.68,Kaikki+ReadUrdu+word2word,costly; precious; valuable,"adj. valuable; precious; costly | Platts: (rel. n. fr. qīmat), adj. Of the price or value (of); valuable, precious; costly, high-priced, expensive",valuable; Many; precious; things; honor
1606,منع,not allowed; prohibited; forbidden,4.68,Kaikki+ReadUrdu,"prohibited, forbidden, not allowed","adj. prohibited, forbidden, not allowed | Platts: (inf. n. of منع 'to forbid,' &c.), s.m. Forbidding; inhibiting; refusing; preventing; — prohibition,…",worked; restricted; how; Sometimes; telling
1607,مکان,house; space,4.68,Kaikki+ReadUrdu,house; space,"n. house; space | Platts: (n. of place fr. کان (for کون) 'to be, exist; remain,' &c.), s.m. A place; station; situation; a habitation,…",Basically; agree; with; we; you
1608,نقطہ,point; dot; nuqta,4.68,Kaikki+ReadUrdu+word2word,dot; focus; nuqta,"n. nuqta; point; dot | Platts: (for A. نقطة nuqt̤at, v.n. fr. نقط 'to mark (a letter) with (the diacritical) points'), s.m. A point, a dot;…",point; POINT; missing; THE; GUESS
1609,ارادہ,intention,4.67,Kaikki+ReadUrdu+word2word,intention; purpose; aim; desire; inclination,"intention, resolve",intention; intended; expected; morning; plan
1610,اہلیہ,wife; spouse,4.67,Kaikki+ReadUrdu,"wife, spouse","n. wife, spouse | Platts: (for A. اهلية, fr. ahlī), s.f. Wife",
1611,باد,air; wind; breeze: — bād-bān,4.67,Kaikki+ReadUrdu,air; wind; breeze; gale,"s.f. Wind, air, breeze: — bād-bān, s.m. Sail (of a boat, &c.); a vessel in which a lamp is placed for…",regiment; Send; half; later; side
1612,بھوک,appetite; hunger; craving,4.67,Kaikki+ReadUrdu,"appetite, hunger; craving (for food)","appetite, hunger; craving (for food)",hungry; Hungry; starving; Thanks; given
1613,دائیں,right,4.67,ReadUrdu+word2word,,"to the right, rightward",right; Right; Block; Use; Watch
1614,سبق,lesson,4.67,Kaikki+ReadUrdu+word2word,lesson; lecture,lesson,lesson; vacation; okay; Let; summer
1615,سماج,society; community; an association,4.67,Kaikki+ReadUrdu,"an association; society, community; a luxurious gathering","n. society, community; an association; a luxurious gathering | Platts: s.m. Meeting, assembly, congregation, congress; a society, company, association, club; convivial meeting,…",
1616,لمبی,long,4.67,ReadUrdu+word2word,,"s.f. A long stride (in a horse); a kind of bounding pace (in a horse); — adj. fem. of lambā, q.v.: — lambī…",long; Shift; swords; lion; den
1617,مانگ,demand; ask; beg,4.67,Kaikki+ReadUrdu,"demand; ask, beg; ask (hand in marriage of a girl)","n. demand; ask, beg; ask (hand in marriage of a girl) | Platts: s.f. A road, way, path ( = māg, or mārg); division; parting of (the hair), the line on the top of the head… | also: infinitive of مان٘گْنا (māṅgnā — to ask for)",
1618,ناجائز,illegal; unjustifiable; unjustified,4.67,Kaikki+ReadUrdu,"illegal, unjustifiable, unjustified, unlawful, contraband","illegal, unjustifiable, unjustified, unlawful, contraband",
1619,وقار,dignity,4.67,Kaikki+ReadUrdu+word2word,"consistency, resolution; dignity, honour, prestige; serenity, solemnity, modesty","dignity, gravity",dignity; Gents; restless; eventually; Allow
1620,پھانسی,hang; executed,4.67,Kaikki+ReadUrdu+word2word,"noose; gallows; hanging, execution","hanging, execution",hang; hanging; laugh; culprit; executed
1621,پہاڑ,mountain,4.67,Kaikki+ReadUrdu+word2word,mountain,mountain,mountain; cliff; ON; stone; CEMENT
1622,پینے,drink,4.67,ReadUrdu+word2word,,oblique infinitive of پِینا (pīnā — to drink) | also: plural infinitive of پِینا (pīnā — to drink),drink; normally; li; crooked; pimples
1623,اخبارات,press; newspapers,4.66,Kaikki+ReadUrdu+word2word,press,"press; plural of اخبار, newspapers | also: plural formal of اَخْبار (axbār — newspaper)",newspapers; turn; not; Why; to
1624,اعتراض,objection,4.66,Kaikki+ReadUrdu,objection (ie. criticism; dispute etc.),"n. objection (ie. criticism; dispute etc.) | Platts: s.f. Opposition; refusing assent, objecting; objection; criticism, animadversion, strictures, fault-finding…",mind; MIND; DO; IF; YOUR
1625,باہمی,mutual; shared; together,4.66,Kaikki+ReadUrdu+word2word,"mutual, shared, reciprocal, together","mutual, shared, reciprocal, together",mutual; mutually; agreeable; settlement; reach
1626,ثقافت,culture,4.66,Kaikki+ReadUrdu+word2word,culture,culture,culture; wins; mma; again; new
1627,جمہوریہ,Republic,4.66,Kaikki+ReadUrdu+word2word,republic,republic,Republic; leadership; under; write; including
1628,خارج,outside; exterior,4.66,Kaikki+ReadUrdu,outside; exterior,"adj. outside; exterior | Platts: (part. n. fr. خرج 'to come out,' &c.), adj. Being out, out (of, -ke); exterior, external; separated,…",takedown; looking; delete; eraser; deletes
1629,دکھا,showing,4.66,ReadUrdu+word2word,,infinitive of دِکھانا (dikhānā — to show) | also: infinitive of دُکھانا (dukhānā — to cause pain; hurt),showing; show; Show; clemency; netted
1630,روٹی,bread,4.66,Kaikki+ReadUrdu+word2word,bread,bread,bread; loaf; sold; Please; Just
1631,سرور,delight; joy; exhilaration,4.66,Kaikki+ReadUrdu,"exhilaration, delight, joy, cheerfulness","n. exhilaration, delight, joy, cheerfulness | Platts: (inf. n. of سرّ 'to gladden,' &c.), s.m. 'Making glad'; pleasure, delight, joy, cheerfulness…",server; connection; Any; couldn; main
1632,صحافت,journalism,4.66,Kaikki+ReadUrdu,journalism,journalism,
1633,غائب,hidden; future; vanished,4.66,Kaikki+ReadUrdu+word2word,absent; future; hidden,"adj. hidden; vanished; concealed | n. something hidden; future; God (the Invisible) | Platts: (act. part. of غيب 'to be or become absent,' &c.), adj. Absent; hidden, concealed, unapparant, invisible;…",disappear; disappeared; vanished; Seemed; Disappeared
1634,لکڑی,wood; stick; timber,4.66,Kaikki+ReadUrdu+word2word,"stick; wood, timber","stick; wood, timber",wood; wooden; Belleau; Wood; Go
1635,مزاحمت,resisting; opposition; obstacle,4.66,Kaikki+ReadUrdu+word2word,"resistance, opposition, obstacle, impediment, hindrance","n. resistance, opposition, obstacle, impediment, hindrance | Platts: (for A. مزاحمة, inf. of زاحم, iii of (and syn. with) زحم 'to straiten; to press upon, to throng'), s.f.…",resisting; resistance; revolting; one; Israel
1636,نامعلوم,unknown; unfamiliar,4.66,Kaikki+ReadUrdu+word2word,"unknown, unfamiliar","unknown, unfamiliar",unknown; approaching; unidentified; Sir; shipwrecked
1637,نمونہ,sample; specimen; example,4.66,Kaikki+ReadUrdu+word2word,"specimen, sample, example","n. specimen, sample, example | Platts: s.m. A sample, specimen; pattern, model; example; type, form; muster",sample; heliocentric; model; bio; interactions
1638,نیکی,goodness; virtue,4.66,Kaikki+ReadUrdu+word2word,"virtue, goodness","virtue, goodness",-Oh; goodness; stays; -Well; Daddy
1639,پردیش,province; foreign land; overseas,4.66,Kaikki+ReadUrdu,"province; foreign land, overseas, abroad","n. province; foreign land, overseas, abroad | Platts: s.m. Place, spot, region; country, district, province, foreign country; — a short span measured from the tip…",
1640,چالیس,Forty,4.66,Kaikki+ReadUrdu+word2word,forty,"num. forty | Platts: adj. Forty: — ćālīs-serā, adj. (f. -ī), Of forty sers; weighty; pure, unadulterated; heavy, stupid: —…",Forty; 40; Back; somewhere; Fifty
1641,گلی,lane,4.66,word2word+ReadUrdu,"alleyway; street, lane","n. street, lane; alleyway | adj. feminine of گَلا (galā, “cooked”) | Platts: corr. गल्ली gallī [prob. S. गड, or गल+इका], s.f. A narrow street, a lane, an alley; — a narrow pass between…",lane; street; alley; streets; wins
1642,گولی,bullet; small ball; pill,4.66,Kaikki+ReadUrdu+word2word,marble; small ball; diminutive of گولا (golā); pill; tablet (medication),n. bullet; pellet (gun ammunition); pill; tablet (medication); marble; small ball | Platts: s.f. A ball; a bullet; a marble; a pellet; a globule; a pill; — a jar…,shoot; shot; Shoot; bullet; barrel
1643,احکام,Commandments,4.65,ReadUrdu+word2word,,"s.m. (pl. of حکم ḥukm), Orders, commands; decrees, injunctions, ordinances, statutes; judicial decisions; a…",Commandments; His; most; important; commands
1644,بنتی,request; apology; beseech,4.65,Kaikki+ReadUrdu,"apology; request, beseech","n. request, beseech; apology | Platts: s.f. Bowing down, bending low; humility, modesty; submission; apology; solicitation, entreaty, supplication,…",obtain; figure; cannelloni; greatest; dreamed
1645,جہلم,Jhelum,4.65,Kaikki+ReadUrdu,"Jhelum (a city in Jhelum district, province of Punjab, Pakistan); Jhelum (a river in the Punjab of Pakistan and the union territory of Jammu and Kashmir, India)","name: Jhelum (a city in Jhelum district, province of Punjab, Pakistan); Jhelum (a river in the Punjab of Pakistan and the union territory of Jammu and Kashmir, India) | Platts: s.f. Armour, coat of mail; the visor of a helmet",
1646,حلال,halal; rightful,4.65,Kaikki+ReadUrdu,halal; rightful; hard-earned,"adj. halal; lawful, permissible; rightful | Platts: (fr. حلّ 'to untie,' &c.), s.m. Untier: solver; resolver, &c",
1647,دست,hand; power; authority,4.65,Kaikki+ReadUrdu,"hand; diarrhoea; power, authority","n. hand; power, authority; diarrhoea | Platts: s.m. Hand (syn. hāth); a cubit; — suit (of armour or clothes); anything complete (as a house with its…",
1648,شرط,bet; condition,4.65,Kaikki+ReadUrdu+word2word,"wager, bet; condition, term; provision, wage",condition; bet,bet; 50; bucks; BET; signals
1649,ضد,contrary; opposite; stubbornness,4.65,Kaikki+ReadUrdu+word2word,"antonym; contrary; opposite; egotism, selfishness","adj. contrary; opposite | n. stubbornness (connoted with ego; anger); egotism, selfishness; opposition, enmity, contrariety",Pride; stubbornness; and
1650,لڑنے,fight,4.65,ReadUrdu+word2word,,"infinitive indirect of لَڑْنا (laṛnā — to fight, combat; battle)",fight; deputy; -Why; keen; earn
1651,منفی,negative,4.65,ReadUrdu+word2word,,"(pass. part. of نفي 'to deny; to reject,' &c.), part. adj. Negative; — rejected, repulsed; banished; —…",negative; owe; shows; payments; See
1652,پیغمبر,ambassador; prophet; messenger,4.65,Kaikki+ReadUrdu,"ambassador, envoy; prophet, messenger","prophet, messenger; ambassador, envoy",
1653,کابل,Kabul,4.65,Kaikki+ReadUrdu+word2word,Kabul (a province of Afghanistan); Kabul (the capital city of Afghanistan),"name: Kabul (the capital city of Afghanistan); Kabul (a province of Afghanistan) | Platts: prop. n. Kābul (or Cabul), the capital of Afgānistan (formerly a province of the Mogal empire)",Kabul; Amman; via; flew; yeah
1654,گوجرانوالہ,Gujranwala,4.65,Kaikki+ReadUrdu,"Gujranwala (a city in Punjab, Pakistan)","Gujranwala (a city in Punjab, Pakistan)",
1655,ایوب,Job; a male given name from Arabic; Ayyub,4.64,Kaikki+ReadUrdu,"Ayyub, Job; a male given name from Arabic","name: Ayyub, Job; a male given name from Arabic | Platts: prop. n. Job",INTERVIEWING; KIND; WHAT; FOR; ARE
1656,بازو,arm; wing of a bird; etc,4.64,Kaikki+ReadUrdu+word2word,"arm; wing of a bird, etc; supporter or companion","n. arm; wing of a bird, etc.; flank of an army | Platts: Arm, upper arm; shoulder; wing (of a bird, &c.); flank (of an army, &c.); side frame of a door, door-post;…",arm; -His; forearms; stick; needle
1657,بدن,body,4.64,Kaikki+ReadUrdu+word2word,body,"n. body | Platts: s.m. Mouth; face, countenance",body; suicide; removed; from; We
1658,تیسرا,third,4.64,Kaikki+ReadUrdu+word2word,third,third,third; male; The; northeast; corner
1659,حرف,letter; character; particle,4.64,Kaikki+ReadUrdu,"particle; letter, character (of an alphabet)","n. letter, character (of an alphabet); particle | Platts: (inf. n. of حرف 'to turn from, to alter,' &c.), s.m. Changing, altering; inverting, turning (as a coat); —…",
1660,دائرہ,circle; extent; reach,4.64,Kaikki+ReadUrdu+word2word,"extent, reach; circle, ring, orbit; circumference, limit","n. circumference, limit; extent, reach; circle, ring, orbit | Platts: (for A. دائرة, fr. dāʼir, q.v.), s.m. Circuit, compass, circumference; a ring, a circle; orbit; — a large…",circle; Circles; Circle; upon; expanding
1661,رکاوٹ,Hitch,4.64,Kaikki+word2word,wall; block; hitch,obstruction; barricade; stoppage,Hitch; interrupt; him; racket; May
1662,ظالم,cruel; oppressor,4.64,Kaikki+ReadUrdu+word2word,"cruel; oppressive, unfair, tyrannical; oppressor, unjust, dictator, tyrannical, wrongdoer","oppressor, cruel",cruel; disgusting; brute; brutal; without
1663,غرض,in short; desire; in summary,4.64,Kaikki+ReadUrdu,"desire, selfishness; in short, in summary; desire, purpose, intention","n. desire, purpose, intention; desire, selfishness | adv. in short, in summary | Platts: (inf. n. of غرض 'to be vexed or disquieted' (by), 'to be distressed in mind,' &c.), s.f. An object of aim or…",
1664,فعل,act; verb; action,4.64,Kaikki+ReadUrdu,"verb; act, action, deed, work","n. verb; act, action, deed, work | Platts: (fr. faʻl, inf. n. of فعل 'to do,' &c.), s.m. A deed, an action, act; labour, work, operation; — acting,…",
1665,قدرت,power; nature,4.64,Kaikki+ReadUrdu+word2word,nature; courage; divine power,"n. nature; destiny, providence; power, force, potency | Platts: (for A. قدرة, inf. n. of قدر 'to be able,' &c.), s.f. Power, ability, potency, vigour, force, authority,…",power; gods; everyone; could; each
1666,قطر,Qatar,4.64,Kaikki+ReadUrdu,Qatar (a country in West Asia in the Middle East),"name: Qatar (a country in West Asia in the Middle East) | Platts: (inf. n. of قطر 'to drop,' &c.), s.m. Dropping (of water); falling in drops; — drops; rain",
1667,لاش,corpse,4.64,Kaikki+ReadUrdu,corpse,corpse,body; Somebody; Find; jobs; Bring
1668,مجموعہ,collection,4.64,ReadUrdu+word2word,form; group; anthology,"n. a collection (of items, group, people etc.) | Platts: (for A. مجموعة majmūʻat, fem. of majmūʻ), adj. Collected, &c. ( = majmūʻ, q.v.); — s.m. The collective mass…",collection; accomodations; Hope; enjoying; 99
1669,مذاق,fun; joke,4.64,Kaikki+ReadUrdu+word2word,"fun, joke","n. fun, joke | Platts: (inf. n., and also n. of place, fr. ذاق (for ذوق) 'to taste,' &c.), s.m. Tasting: — taste, relish; — taste;…",fun; kidding; joke; HA; KIDDING
1670,مستحکم,stable; firm; established,4.64,Kaikki+ReadUrdu+word2word,"firm, stable, established, solid","adj. firm, stable, established, solid | Platts: (pass. part. of استحکم 'to be or become firm, or stable,' &c., x of حکم 'to restrain,' &c.; but quasi-pass.…",stable; steady; STABILIZE; CAR; -Keep
