rank,front,meaning,wordfreq_zipf,semantic_support,kaikki_meaning,readurdu_meaning,word2word_meaning
1450,کافر,infidel; unbeliever,4.77,Kaikki+ReadUrdu,kafir; infidel; unbeliever,"n. unbeliever; infidel; kafir | Platts: (act. part. of کفر 'to be unbelieving,' &c.), adj. & s.m. Infidel, impious; ungrateful; — one denying God, an…",pagan; worshipping; symbols; visiting; temples
1451,کرم,kindness,4.77,Kaikki+ReadUrdu,bravery; kindness; honour; decency,"kindness, grace, generosity",loaf; Peace; all-clear; upon; pal
1452,کشی,decay,4.77,Kaikki+ReadUrdu,decay,"n. decay | Platts: s.m. Loss, waste, wane, diminution, decrease, destruction, decay, wasting or wearing away; fall (of prices);…",life; committing; suicide; own; newspapers
1453,گرفتاری,arrest,4.77,ReadUrdu+word2word,,"s.f. Seizure, capture, arrest, apprehension; — captivity, imprisonment, bondage; embarrassment, entanglement",arrest; understood; immediate; arraign; vandalism
1454,اسٹیڈیم,stadium,4.76,Kaikki+ReadUrdu+word2word,stadium,stadium,THE; STADIUM; SIDE; OF; TO
1455,انکشاف,discovery; revelation,4.76,Kaikki+ReadUrdu,discovery; revelation (ie. something concealed being revealed),"n. discovery; revelation (ie. something concealed being revealed) | Platts: s.m. Being disclosed; disclosure, exposure, detection",
1456,تجزیہ,analysis; dissolution,4.76,Kaikki+ReadUrdu,"analysis, dissolution","analysis, dissolution",Analyzing; analyze; Genesis; Chamber; sample
1457,توبہ,repentance,4.76,Kaikki+ReadUrdu,my God!; repentance; recantation,repentance,Tell; God
1458,جاپان,Japan,4.76,Kaikki+ReadUrdu+word2word,Japan (a country in East Asia),Japan,Japan; JAPAN; IT; Okinawa; Krauts
1459,حکیم,doctor; physician,4.76,Kaikki+ReadUrdu,"statesman; physician, doctor; sage, philosopher","n. physician, doctor; sage, philosopher; one of the 99 names of Allah | Platts: (fr. حکم), s.m. A wise man, a sage; a philosopher; — a physician, doctor: — nīm-ḥakīm, s.m. An inexperienced…",Hakim; em; wait; back; get
1460,داعش,ISIS; ISIL,4.76,Kaikki+ReadUrdu,"ISIS, ISIL, Daesh","ISIS, ISIL, Daesh",
1461,دبئی,the United Arab Emirates; Dubai,4.76,Kaikki+ReadUrdu,"the United Arab Emirates; Dubai (the capital city of Dubai emirate, United Arab Emirates)","Dubai (an emirate of the United Arab Emirates); Dubai (the capital city of Dubai emirate, United Arab Emirates); the United Arab Emirates",
1462,دروازہ,door; gate,4.76,Kaikki+ReadUrdu+word2word,"door; gate; path, way","n. door; gate; porch; entrance | Platts: (fr. dar-wāz, 'gates (of a city) thrown back, or open'; and = dar, 'door or gate'+bāz, 'open,' qq.v.+aff. -a…",door; Open; Knock; DOOR; Stand
1463,راج,rule; reign,4.76,Kaikki+ReadUrdu,"mason; builder; reign, rule","n. royalty, kingship; reign, rule; kingdom, empire, state | prefix A prefix which forms a large number of compound words and carries an adjectival meaning of the king or of the… | suffix A suffix which forms compound words and carries the meaning king or chief (e.g., مہاراج (mahā-rāj) great… | Platts: (fr. राजन्; cf. rājā), s.m. (used in comp.) King, prince, sovereign, chief, master; any principal object,…",
1464,سرزمین,land; soil,4.76,Kaikki+ReadUrdu+word2word,"Earth; land, soil; country, territory, homeland","land, soil; Earth; country, territory, homeland",land; legend; arriving; flight; soil
1465,سکون,peace; tranquility,4.76,Kaikki+ReadUrdu,"sukun; peace, tranquility","peace, tranquility",socializing; Alright; Be; comfort; social
1466,سینٹر,centre; center,4.76,Kaikki+ReadUrdu,"centre, center","centre, center",counter-spying; Regional; Cryptological; Oahu; delivering
1467,ضائع,wasted; lost,4.76,Kaikki+ReadUrdu+word2word,"wasted; squandered; lost, destroyed; perished","adj. wasted; squandered; lost, destroyed; perished | Platts: (act. part. of ضيع 'to perish,' &c.), part. adj. Perishing, becoming lost or destroyed…",disposal; fully; standing; wasted; All
1468,عظمت,greatness; grandeur,4.76,Kaikki+ReadUrdu+word2word,"dignity; glory, magnificence; grandeur, greatness; might","greatness, grandeur",magnitude; Will; greatness; symbolizes; mark
1469,مقیم,resident,4.76,Kaikki+ReadUrdu,resident,"n. resident | Platts: (act. part. of اقام 'to stop, rest, stay,' &c., iv of قام (for قوم) 'to stand,' &c.), part. adj. & s.m.…",Axis; high; price; Meanwhile; never
1470,نصیب,fortune; destiny,4.76,Kaikki+ReadUrdu,"fortune, destiny (see lot)","destiny, fortune",
1471,چاندی,silver,4.76,Kaikki+ReadUrdu+word2word,silver,"n. silver | Platts: s.f. Pure silver; plate; money; the crown of the head: — ćāṅdī-kā pahrā, s.m. A lucky moment: — ćāṅdī-kā…",silver; bullet; use; forge; necklace
1472,اسحاق,a male given name; Isaac,4.75,Kaikki+ReadUrdu,"Ishaq, Isaac; a male given name, Ishaq, from Arabic إِسْحَاق (ʔisḥāq) [in turn from Hebrew יצחק], equivalent to English Isaac","name: Ishaq, Isaac; a male given name, Ishaq, from Arabic إِسْحَاق (ʔisḥāq) [in turn from Hebrew יצחק], equivalent to English… | Platts: prop. n. Isaac",
1473,تھوڑا,a little; some,4.75,Kaikki+ReadUrdu+word2word,"some, a little; small (amount of)","some, a little; small (amount of)",bit; little; LITTLE; Slide; unravel
1474,خاموشی,silence,4.75,Kaikki+ReadUrdu+word2word,silence,silence,Observe; silence; sentries; silently; remain
1475,سرگودھا,Sargodha,4.75,Kaikki+ReadUrdu,"Sargodha (a city in Sargodha district, Punjab, Pakistan)","Sargodha (a city in Sargodha district, Punjab, Pakistan)",
1476,سمجھنے,understand,4.75,ReadUrdu+word2word,,infinitive indirect of سَمَجْھنَا (samajhnā — to understand),understand; confusion; -you; concept; paradigm
1477,عروج,rise,4.75,Kaikki+ReadUrdu,"rise, success; ascent, ascension; rising (of the sun)","rise, zenith",climax; The; negotiations; days; three
1478,قبر,grave,4.75,Kaikki+ReadUrdu+word2word,"grave, tomb",grave,grave; then; Mother; willow; branch
1479,مرنے,die,4.75,ReadUrdu+word2word,,"oblique infinitive of مَرْنا (marnā — to die, to be dead) | also: plural infinitive of مَرْنا (marnā — to die, to be dead)",die; else; Understand; STARTED; WEARING
1480,مشکلات,Difficulties,4.75,ReadUrdu+word2word,,"s.f. pl. (of mushkil), Difficulties; intricacies; doubts, &c. | also: plural formal of مُشْکِل (muśkil — difficulty)",-This; troubles; resolved; problems; difficulties
1481,ملازمت,job; employment,4.75,Kaikki+ReadUrdu+word2word,"paying respect to a boss; employment, job, service, duty; waiting on, assiduity, diligence, close attendance","employment, job, service",job; employment; empowering; receive; thoroughly
1482,وزن,weight; measure,4.75,Kaikki+ReadUrdu+word2word,"weight, weighing, measure, balance","n. weight, weighing, measure, balance | Platts: (inf. n. of وزن 'to weigh'), s.m. Weighing, weighment; telling (money, &c.) by just weight; — examining,…",weight; YOU; WEIGHT; SOME; THINK
1483,چینل,channel,4.75,ReadUrdu+word2word,,channel,waiting; CHANNEL; HAS; EVERY; CITY
1484,ہمت,courage,4.75,Kaikki+ReadUrdu+word2word,"courage, valour","courage, nerve",dare; dared; bold; courage; guts
1485,آدم,man; Adam,4.74,Kaikki+ReadUrdu,man; Adam,"n. man | name: Adam; a male given name, Adam | Platts: s.m. Adam, the first man; man (as in comp.): — ādam-ćashm, s.m. Lit. 'Having eyes like those of a man'; a…",baffled; primitive; Great; has; always
1486,اندرونی,inner; internal,4.74,ReadUrdu+word2word,,"internal, inner",inner; circle; internal; numbers; Those
1487,انٹرویو,interview,4.74,ReadUrdu+word2word,,interview,JOB; BOSS; OF; INTERVIEWS; INTERVIEW
1488,بانی,founder,4.74,Kaikki+ReadUrdu,founder,"n. founder | Platts: s.f. Peculiar disposition or mental constitution; natural temper; profession, pretension; any property or…",
1489,بغاوت,rebellion; revolt,4.74,Kaikki+ReadUrdu,"treason; rebellion, revolt","rebellion, revolt",coup; The; stroke; final; Always
1490,رمضان,Ramadan,4.74,Kaikki+ReadUrdu,"a male given name, Ramzan or Ramazan, from Arabic; Ramadan (the holy ninth month of the Islamic lunar calendar, during which Muslims fast between the break of dawn until sunset; they also refrain from drinking liquids, smoking and having sexual relations)","name: Ramadan (the holy ninth month of the Islamic lunar calendar, during which Muslims fast between the break of…; a male given name, Ramzan or Ramazan, from Arabic | Platts: corr. ramjān (v.n. fr. رمض 'to become intensely heated or hot'), s.m…",
1491,سرخ,red; a communist or socialist,4.74,Kaikki+ReadUrdu+word2word,red; a communist or socialist (metaphorically),"adj. red; twilight-colored; a communist or socialist (metaphorically) | Platts: adj. Red (syn. lāl); high (as a price or rate); — s.f. The seed of the Abrus precatorius (syn. ghuṅgćī,…",red; RED; specks; Red; THAT
1492,سلوک,treatment; amiability,4.74,Kaikki+ReadUrdu+word2word,"treatment; amiability; manner, way","n. behaviour, conduct; treatment; amiability | Platts: corr. salūk (inf. n. of سلك 'to travel,' &c.), s.m. Journey, road, way; institution, rule, mode, manner;…",treated; act; mercy; Promise; criminal
1493,عادت,mode; habit,4.74,Kaikki+ReadUrdu+word2word,mode; habit; custom,"n. custom; manner; mode | Platts: (for A. عادة, v.n. fr. عود 'to return' (to)), s.f. Custom, habit, manner, wont, usage, practice: — ʻādat…",habit; Bad; badge; used; Sharif
1494,نصف,The half,4.74,ReadUrdu+word2word,,"(inf. n. of نصف 'to halve,' &c.), s.m. The half; — adj. Half; semi-; — middle-aged…",half; halfway; Slow; fatiguing; Halfway
1495,نیند,sleep; dream,4.74,Kaikki+ReadUrdu+word2word,"dream; sleep, slumber; death, eternal sleep","n. sleep, slumber; dream; death, eternal sleep | Platts: s.f. Sleep: — nīṅd ućaṭnā, or nīṅd ućāṭ honā, v.n. Sleep to be dissipated, or to vanish; to have one's sleep…",sleep; sleeping; Turk; another; bruised
1496,یقینی,sure; Certain,4.74,ReadUrdu+word2word,,"(rel. n. fr. yaqīn), adj. Certain, sure, indisputable, infallible, real, positive; scientific; belonging to…",certainly; sure; ensure; definitely; high-value
1497,اسلحہ,weapons; ammunitions,4.73,Kaikki+ReadUrdu+word2word,"ammunitions, weapons","n. plural of سِلاح (silāh); ammunitions, weapons | Platts: s.m. pl. (of سلاح silāḥ), Arms, weapons, implements of war; armour: — aslaḥ-ḵẖāna, s.m. Arsenal, magazine,… | also: plural formal of سِلاح (silāh — weapon)",arms; forges; guns; bear; weapon
1498,خزانہ,treasure; treasury,4.73,Kaikki+ReadUrdu+word2word,treasure; treasury; tax; levy,"treasure, treasury",Tesseract; Odin; treasure; jewel; `
1499,سانس,breath,4.73,Kaikki+ReadUrdu+word2word,"sigh; breath, breathing",breath,breathe; Breathe; breath; BREATHE; breathing
1500,سنگ,stone; weight,4.73,Kaikki+ReadUrdu,stone; weight; intimacy,"n. stone; weight; association, union; company | adv. collectively; together | Platts: (rt. gam with sam), s.m. Coming together, joining, uniting, meeting, encountering, concurrence, confluence…",
1501,علامت,sign; symbol,4.73,Kaikki+ReadUrdu+word2word,sign; symbol; mark; diacritical mark,"n. sign; indication (in literature, figuratively etc.); symptom (of an illness) | Platts: s.f. = P علامه ʻalāma, s.m. (for A. علامة, v.n. fr. علم 'to know'), A mark, sign, token, an indication, a…",wave; sign; savior; Only; symbol
1502,فارسی,Persian; Persic,4.73,Kaikki+ReadUrdu+word2word,"Hijra Farsi; Persian (language); Persian, Persic; Persianate","adj. Persian, Persic; Persianate | n. Persian (language); a person of Persian ethnicity or heritage; a person from Persia | Platts: (for orig. pārsī, rel. n. fr. pārs), adj. Persian; — s.f. The Persian language; — a foreign language, an…",Persian; outpost; moved; rowel; Seso
1503,فیکٹری,factory,4.73,ReadUrdu+word2word,,factory,factory; Automated; -l; cyber-attacks; nuclear
1504,معافی,forgiveness; pardon,4.73,Kaikki+ReadUrdu+word2word,forgiveness; pardon; absolvement; exemption; remission,"forgiveness, pardon",sorry; SORRY; forgiveness; busting; pasta
1505,پیسہ,money; cash,4.73,Kaikki+ReadUrdu+word2word,"wealth; money, cash; paisa (a subdivision of currency, equal to ¹⁄₁₀₀ of a rupee)","paisa (a subdivision of currency, equal to ¹⁄₁₀₀ of a rupee); money, cash; wealth",money; lot; Ghraib; Meanwhile; earn
1506,گڑھ,castle; stronghold,4.73,Kaikki+ReadUrdu,"castle, bastion; citadel, fortress; stronghold, defenses","stronghold, defenses; citadel, fortress; castle, bastion",
1507,آؤٹ,out,4.72,ReadUrdu+word2word,,out,OUT; walk-out; ONE-NINETY-EIGHT; MIGHT; NOT
1508,بولی,speech; language,4.72,Kaikki+ReadUrdu,speech; language,"n. speech; language | Platts: s.f. Speech, language, dialect; conversation, talk, saying; mode of speaking, idiom; bid (at an auction);… | also: perfective feminine of بولْنا (bolnā — to speak)",naive; re; You; '; ?
1509,بیگ,bag; beg,4.72,Kaikki+ReadUrdu+word2word,"dung; bey, beg; bag, sack","n. bey, beg; lord, master; speed, celerity, haste | adv. hastily, speedily, quickly, soon | Platts: s.m. & adv. Speed, celerity, haste, rapidity; violence, impetuosity; — dung; — with haste, speedily, quickly,…",bag; broke; bags; mess; thrown
1510,دستخط,signature; handwriting,4.72,Kaikki+ReadUrdu+word2word,signature; handwriting,handwriting; signature,sign; signed; Would; signature; cars
1511,سیالکوٹ,Sialkot,4.72,Kaikki+ReadUrdu,"Sialkot (a city in Sialkot district, Punjab, Pakistan)","Sialkot (a city in Sialkot district, Punjab, Pakistan)",
1512,مان,like; honor,4.72,Kaikki+ReadUrdu,like; rule; honor,"n. conceit; arrogance; honor | adj. like; similar | Platts: postpn. (dialec.) In the midst (of), in, among, &c. ( = meṅ, q.v.). | also: infinitive of مانْنا (mānnā — to believe)",listened; should; Davus; persuasive; distance
1513,مجرم,criminal; offender,4.72,Kaikki+ReadUrdu+word2word,"sinner; criminal, offender","n. criminal, offender; sinner | Platts: (act. part. of اجرم, iv of (and syn. with) جرم 'to commit a sin, or crime,' &c.), part. adj. & s.m. Criminal;…",guilty; criminal; criminals; locks; peasants
1514,مزاج,humor; temperament,4.72,Kaikki+ReadUrdu,humor; temperament,humor; temperament,mood; marching; Max; seconds; was
1515,نمائندگی,representation,4.72,Kaikki+ReadUrdu+word2word,"representation (broadly, not limited.)","representation (broadly, not limited.)",represent; Represent; warn; Strategic; Scientific
1516,پہچان,identity; recognition,4.72,Kaikki+ReadUrdu,"identity; recognition, identification","n. recognition, identification; identity | Platts: s.f. Knowledge, acquaintance, ascertainment, recognition, experience, discrimination, discernment;… | also: form of پَہْچانْنا (pahcānnā — to recognize, identify)",recognize; 20; detainees; photo; that
1517,ڈیرہ,settlement,4.72,Kaikki+ReadUrdu,settlement,settlement,
1518,گن,quality; condition,4.72,Kaikki+ReadUrdu,"merit, virtue; quality, condition; characteristic, property","n. quality, condition; characteristic, property; merit, virtue | Platts: s.m. Flock, troop, company, host, multitude, number, series; genus; group, class, category; tribe, sect,…",Gun; Guns; Outside; gun; left
